Frequency (Hz)	Level (dB)
5234.375000	-28.738894
5250.000000	-28.940294
5265.625000	-28.954357
5281.250000	-29.020260
5296.875000	-28.947811
5312.500000	-28.961946
5328.125000	-28.926327
5343.750000	-28.964605
5359.375000	-28.979940
5375.000000	-29.268309
5390.625000	-29.448284
5406.250000	-29.076571
5421.875000	-28.948174
5437.500000	-29.157055
5453.125000	-29.082270
5468.750000	-29.054632
5484.375000	-29.092154
5500.000000	-29.123013
5515.625000	-28.957752
5531.250000	-28.894093
5546.875000	-29.218372
5562.500000	-29.331900
5578.125000	-29.255169
5593.750000	-29.009581
5609.375000	-28.954266
5625.000000	-28.888908
5640.625000	-29.182934
5656.250000	-28.899836
5671.875000	-28.996532
5687.500000	-28.925728
5703.125000	-28.772110
5718.750000	-28.922169
5734.375000	-29.031475
5750.000000	-29.096283
5765.625000	-29.103384
5781.250000	-29.021803
5796.875000	-28.824568
5812.500000	-28.863226
5828.125000	-28.953707
5843.750000	-29.166880
5859.375000	-29.078360
5875.000000	-29.047144
5890.625000	-29.187054
5906.250000	-29.131281
5921.875000	-28.881750
5937.500000	-29.098743
5953.125000	-29.012518
5968.750000	-29.187624
5984.375000	-29.066599
6000.000000	-29.053154
6015.625000	-29.014380
6031.250000	-28.990255
6046.875000	-28.960829
6062.500000	-28.995083
6078.125000	-28.927111
6093.750000	-28.881849
6109.375000	-28.975245
6125.000000	-28.890568
6140.625000	-29.031458
6156.250000	-28.942785
6171.875000	-29.025393
6187.500000	-29.101934
6203.125000	-28.958958
6218.750000	-29.112259
6234.375000	-29.126684
6250.000000	-28.916746
6265.625000	-28.851889
6281.250000	-28.970453
6296.875000	-28.926197
6312.500000	-29.080458
6328.125000	-29.091877
6343.750000	-28.743555
6359.375000	-28.858488
6375.000000	-28.886246
6390.625000	-29.078562
6406.250000	-29.064131
6421.875000	-29.136465
6437.500000	-29.133867
6453.125000	-29.058449
6468.750000	-29.094545
6484.375000	-29.232283
6500.000000	-29.055445
6515.625000	-28.989645
6531.250000	-29.124069
6546.875000	-29.285027
6562.500000	-28.967039
6578.125000	-29.093462
6593.750000	-28.976316
6609.375000	-29.074083
6625.000000	-29.257425
6640.625000	-29.198448
6656.250000	-29.135138
6671.875000	-29.157988
6687.500000	-29.163744
6703.125000	-29.097721
6718.750000	-29.191446
6734.375000	-29.262115
6750.000000	-29.045885
6765.625000	-28.794565
6781.250000	-28.940277
6796.875000	-29.062815
6812.500000	-29.157661
6828.125000	-29.185043
6843.750000	-28.989758
6859.375000	-28.986515
6875.000000	-29.120291
6890.625000	-29.028072
6906.250000	-28.806612
6921.875000	-28.756577
6937.500000	-28.903673
6953.125000	-29.266628
6968.750000	-29.060432
6984.375000	-29.119823
7000.000000	-29.302368
7015.625000	-29.116789
7031.250000	-28.992514
7046.875000	-28.885960
7062.500000	-29.038317
7078.125000	-29.036272
7093.750000	-29.041084
7109.375000	-28.993557
7125.000000	-29.069593
7140.625000	-29.111212
7156.250000	-29.181366
7171.875000	-29.105616
7187.500000	-29.063519
7203.125000	-28.955441
7218.750000	-28.971928
7234.375000	-29.177914
7250.000000	-29.080669
7265.625000	-29.055939
7281.250000	-28.956297
7296.875000	-28.832161
7312.500000	-28.999138
7328.125000	-28.903383
7343.750000	-29.099594
7359.375000	-29.026951
7375.000000	-28.959929
7390.625000	-29.015902
7406.250000	-28.891897
7421.875000	-28.977989
7437.500000	-28.857122
7453.125000	-28.924400
7468.750000	-29.049166
7484.375000	-29.064936
7500.000000	-28.947105
7515.625000	-29.097364
7531.250000	-29.319679
7546.875000	-29.343569
7562.500000	-29.109802
7578.125000	-29.120037
7593.750000	-29.026937
7609.375000	-28.940296
7625.000000	-28.796585
7640.625000	-28.946314
7656.250000	-28.928297
7671.875000	-28.961889
7687.500000	-29.051228
7703.125000	-29.081280
7718.750000	-29.217371
7734.375000	-28.993174
7750.000000	-28.985889
7765.625000	-28.846140
7781.250000	-29.054232
7796.875000	-29.110241
7812.500000	-29.176403
7828.125000	-29.045942
7843.750000	-29.081535
7859.375000	-28.923058
7875.000000	-28.999300
7890.625000	-29.236982
7906.250000	-29.342119
7921.875000	-29.178339
7937.500000	-29.153597
7953.125000	-29.083101
7968.750000	-28.847193
7984.375000	-28.906324
