Frequency (Hz)	Level (dB)
163.085938	-78.278694
164.062500	-77.787560
165.039062	-78.459946
166.015625	-78.156654
166.992188	-78.008858
167.968750	-78.657494
168.945312	-78.248573
169.921875	-78.306892
170.898438	-78.486397
171.875000	-78.797981
172.851562	-78.934273
173.828125	-78.802856
174.804688	-78.901772
175.781250	-78.869835
176.757812	-77.994431
177.734375	-78.644196
178.710938	-77.283173
179.687500	-77.631248
180.664062	-79.082657
181.640625	-78.536232
182.617188	-77.887192
183.593750	-77.846321
184.570312	-78.665878
185.546875	-77.360092
186.523438	-76.816429
187.500000	-77.380363
188.476562	-78.171539
189.453125	-77.964767
190.429688	-77.263939
191.406250	-77.386101
192.382812	-78.194160
193.359375	-78.518379
194.335938	-77.412476
195.312500	-76.585098
196.289062	-76.520233
197.265625	-76.726288
198.242188	-76.746780
199.218750	-76.333633
200.195312	-76.383163
201.171875	-76.614281
202.148438	-75.903320
203.125000	-76.155708
204.101562	-76.172997
205.078125	-75.961746
206.054688	-75.224792
207.031250	-75.403351
208.007812	-75.565361
208.984375	-75.921539
209.960938	-75.947418
210.937500	-75.997444
211.914062	-75.262154
212.890625	-74.466553
213.867188	-75.360527
214.843750	-75.379990
215.820312	-75.312569
216.796875	-74.530922
217.773438	-73.905899
218.750000	-74.564789
219.726562	-74.492172
220.703125	-74.576820
221.679688	-74.463341
222.656250	-74.529167
223.632812	-74.145599
224.609375	-73.291817
225.585938	-74.139679
226.562500	-73.542709
227.539062	-72.662521
228.515625	-73.219574
229.492188	-73.274567
230.468750	-73.199738
231.445312	-73.103905
232.421875	-72.424942
233.398438	-72.711952
234.375000	-72.930740
235.351562	-72.268639
236.328125	-72.298813
237.304688	-72.483910
238.281250	-72.688950
239.257812	-72.328987
240.234375	-71.355637
241.210938	-70.070496
242.187500	-70.164078
243.164062	-71.053772
244.140625	-70.835190
245.117188	-70.816269
246.093750	-70.455612
247.070312	-70.006447
248.046875	-69.802124
249.023438	-69.528496
250.000000	-70.374573
250.976562	-69.887352
251.953125	-68.772011
252.929688	-68.362740
253.906250	-67.730263
254.882812	-68.128418
255.859375	-68.699425
256.835938	-68.809425
257.812500	-68.357422
258.789062	-67.548012
259.765625	-67.512077
260.742188	-67.368675
261.718750	-66.620667
262.695312	-66.528343
263.671875	-66.538948
264.648438	-65.765961
265.625000	-66.135597
266.601562	-65.900749
267.578125	-65.576912
268.554688	-64.411324
269.531250	-64.271988
270.507812	-64.683640
271.484375	-63.920040
272.460938	-63.873280
273.437500	-64.179306
274.414062	-63.349960
275.390625	-62.964527
276.367188	-63.661030
277.343750	-62.390945
278.320312	-62.201378
279.296875	-61.939236
280.273438	-62.391563
281.250000	-62.232834
282.226562	-61.501587
283.203125	-61.840862
284.179688	-62.013153
285.156250	-61.799591
286.132812	-61.904598
287.109375	-61.181778
288.085938	-60.672794
289.062500	-60.340881
290.039062	-61.410297
291.015625	-61.880554
291.992188	-61.951103
292.968750	-61.410786
293.945312	-61.303215
294.921875	-62.380409
295.898438	-62.959042
296.875000	-62.519527
297.851562	-63.274765
298.828125	-63.399525
299.804688	-64.198517
300.781250	-64.057716
301.757812	-64.111038
302.734375	-64.474258
303.710938	-64.948814
304.687500	-64.498848
305.664062	-65.135666
306.640625	-64.893875
307.617188	-65.784088
308.593750	-66.519485
309.570312	-65.953300
310.546875	-66.481682
311.523438	-66.856476
312.500000	-66.878662
313.476562	-67.136208
314.453125	-67.115883
315.429688	-68.436081
316.406250	-69.176796
317.382812	-68.644096
318.359375	-68.157532
319.335938	-68.646263
320.312500	-67.703796
321.289062	-67.548767
322.265625	-68.819359
323.242188	-69.194977
324.218750	-68.919243
325.195312	-69.836655
326.171875	-69.364975
327.148438	-68.851158
328.125000	-69.255051
329.101562	-69.579323
330.078125	-69.868385
331.054688	-69.947372
332.031250	-70.634773
333.007812	-71.440971
333.984375	-70.822151
334.960938	-70.465958
335.937500	-71.320679
336.914062	-71.757149
337.890625	-71.628830
338.867188	-71.564804
339.843750	-71.747688
340.820312	-72.073387
341.796875	-71.831841
342.773438	-72.038673
343.750000	-72.410110
344.726562	-72.580307
345.703125	-72.033516
346.679688	-72.463654
347.656250	-72.033005
348.632812	-72.327057
349.609375	-72.265495
350.585938	-72.066429
351.562500	-71.822517
352.539062	-73.748817
353.515625	-73.445206
354.492188	-72.068680
355.468750	-73.133385
356.445312	-73.465843
357.421875	-72.642670
358.398438	-73.214310
359.375000	-74.165703
360.351562	-73.370613
361.328125	-73.806274
362.304688	-73.797981
363.281250	-73.658615
364.257812	-74.093307
365.234375	-74.240486
366.210938	-74.300514
367.187500	-73.407112
368.164062	-73.736938
369.140625	-73.975319
370.117188	-74.718613
371.093750	-74.847610
372.070312	-75.195244
373.046875	-74.007286
374.023438	-73.856880
375.000000	-73.675301
375.976562	-74.724472
376.953125	-74.862114
377.929688	-75.258003
378.906250	-74.671265
379.882812	-74.812057
380.859375	-74.262070
381.835938	-73.660721
382.812500	-74.372452
383.789062	-74.961258
384.765625	-74.390259
385.742188	-75.237488
386.718750	-75.392738
387.695312	-75.772102
388.671875	-75.963638
389.648438	-75.089920
390.625000	-74.788963
391.601562	-74.799576
392.578125	-75.159203
393.554688	-75.831436
394.531250	-75.801933
395.507812	-75.171349
396.484375	-75.165909
397.460938	-75.793167
398.437500	-76.686165
399.414062	-75.416084
400.390625	-75.365562
401.367188	-75.422531
402.343750	-75.641693
403.320312	-75.718628
404.296875	-76.322220
405.273438	-76.598038
406.250000	-76.171997
407.226562	-76.333687
408.203125	-75.977234
409.179688	-75.541756
410.156250	-76.077812
411.132812	-75.708076
412.109375	-75.049843
413.085938	-74.413956
414.062500	-75.101685
415.039062	-75.259117
416.015625	-75.405991
416.992188	-75.943123
417.968750	-75.606194
418.945312	-75.591255
419.921875	-76.006195
420.898438	-76.084702
421.875000	-75.809975
422.851562	-75.093559
423.828125	-76.061096
424.804688	-75.501404
425.781250	-75.638336
426.757812	-75.964020
427.734375	-76.092667
428.710938	-76.826538
429.687500	-76.626175
430.664062	-75.043571
431.640625	-74.605186
432.617188	-75.284363
433.593750	-75.718475
434.570312	-76.412254
435.546875	-75.709633
436.523438	-76.015823
437.500000	-75.413017
438.476562	-75.187218
439.453125	-75.550865
440.429688	-76.007233
441.406250	-75.578476
442.382812	-74.625534
443.359375	-74.858078
444.335938	-75.011353
445.312500	-75.467781
446.289062	-75.253754
447.265625	-75.595230
448.242188	-76.148026
449.218750	-76.618027
450.195312	-75.521049
451.171875	-75.916634
452.148438	-76.002777
453.125000	-76.003380
454.101562	-75.625206
455.078125	-75.254341
456.054688	-75.122864
457.031250	-74.466049
458.007812	-73.962326
458.984375	-74.690147
459.960938	-74.303825
460.937500	-74.377762
461.914062	-74.252480
462.890625	-74.388977
463.867188	-74.535110
464.843750	-74.393440
465.820312	-74.143211
466.796875	-74.927475
467.773438	-74.657379
468.750000	-74.691742
469.726562	-74.812149
470.703125	-74.686600
471.679688	-75.139709
472.656250	-74.756195
473.632812	-74.133629
474.609375	-74.034981
475.585938	-75.132469
476.562500	-74.988602
477.539062	-74.585854
478.515625	-75.111778
479.492188	-73.928841
480.468750	-73.571564
481.445312	-74.547485
482.421875	-75.662743
483.398438	-74.396606
484.375000	-73.766182
485.351562	-73.906677
486.328125	-73.410538
487.304688	-73.106956
488.281250	-73.968903
489.257812	-73.431984
490.234375	-72.762466
491.210938	-72.983772
492.187500	-72.416397
493.164062	-72.026665
494.140625	-71.437973
495.117188	-72.374664
496.093750	-72.503403
497.070312	-72.355469
498.046875	-72.700371
499.023438	-73.340858
500.000000	-72.965729
500.976562	-71.878471
501.953125	-72.356621
502.929688	-72.061203
503.906250	-72.045097
504.882812	-72.285843
505.859375	-71.970398
506.835938	-70.980675
507.812500	-71.398109
508.789062	-71.737854
509.765625	-72.207695
510.742188	-71.209557
511.718750	-70.704712
512.695312	-71.647400
513.671875	-71.870201
514.648438	-71.234833
515.625000	-71.255440
516.601562	-71.200775
517.578125	-70.699158
518.554688	-70.244400
519.531250	-70.842171
520.507812	-70.447586
521.484375	-69.728264
522.460938	-69.894035
523.437500	-70.204147
524.414062	-69.781937
525.390625	-69.305359
526.367188	-69.138702
527.343750	-69.142815
528.320312	-68.426384
529.296875	-68.110054
530.273438	-68.213753
531.250000	-68.853363
532.226562	-68.867020
533.203125	-68.364525
534.179688	-67.962456
535.156250	-67.567146
536.132812	-67.460869
537.109375	-67.271904
538.085938	-67.066551
539.062500	-67.552559
540.039062	-66.386414
541.015625	-66.335197
541.992188	-66.710747
542.968750	-66.531097
543.945312	-66.389214
544.921875	-65.122765
545.898438	-65.117996
546.875000	-64.972832
547.851562	-64.800491
548.828125	-64.646706
549.804688	-64.573578
550.781250	-64.126915
551.757812	-63.543690
552.734375	-62.874390
553.710938	-62.473755
554.687500	-62.383282
555.664062	-62.586246
556.640625	-61.828011
557.617188	-62.110340
558.593750	-63.103592
559.570312	-62.050014
560.546875	-62.163864
561.523438	-61.552414
562.500000	-60.389580
563.476562	-59.905922
564.453125	-59.572010
565.429688	-60.241623
566.406250	-60.629116
567.382812	-61.052982
568.359375	-60.682808
569.335938	-59.547142
570.312500	-59.572010
571.289062	-59.711441
572.265625	-58.602856
573.242188	-58.660103
574.218750	-59.452782
575.195312	-58.856129
576.171875	-59.379677
577.148438	-59.395679
578.125000	-59.616295
579.101562	-60.139225
580.078125	-59.883389
581.054688	-59.807228
582.031250	-59.399689
583.007812	-60.360371
583.984375	-62.389149
584.960938	-61.992805
585.937500	-62.435329
586.914062	-62.450291
587.890625	-62.470425
588.867188	-63.590626
589.843750	-62.913258
590.820312	-62.647964
591.796875	-62.819870
592.773438	-63.571640
593.750000	-64.466705
594.726562	-63.894535
595.703125	-63.722927
596.679688	-63.925770
597.656250	-64.221245
598.632812	-64.798531
599.609375	-65.809715
600.585938	-65.788643
601.562500	-65.507034
602.539062	-65.941223
603.515625	-66.061142
604.492188	-66.750069
605.468750	-68.029488
606.445312	-67.276039
607.421875	-66.552948
608.398438	-67.522041
609.375000	-67.244232
610.351562	-67.478256
611.328125	-67.702721
612.304688	-67.749771
613.281250	-68.305229
614.257812	-67.742538
615.234375	-68.064018
616.210938	-68.799110
617.187500	-68.746681
618.164062	-68.952385
619.140625	-68.494736
620.117188	-68.362923
621.093750	-69.200356
622.070312	-69.873894
623.046875	-70.376144
624.023438	-69.769043
625.000000	-69.912643
625.976562	-69.907059
626.953125	-69.611969
627.929688	-70.274452
628.906250	-70.466965
629.882812	-70.288147
630.859375	-70.756081
631.835938	-71.135918
632.812500	-71.869301
633.789062	-71.357758
634.765625	-71.623489
635.742188	-71.400833
636.718750	-70.574638
637.695312	-70.680000
638.671875	-70.508408
639.648438	-70.498871
640.625000	-71.526901
641.601562	-71.724297
642.578125	-71.230812
643.554688	-71.391243
644.531250	-71.906364
645.507812	-71.537857
646.484375	-71.856735
647.460938	-72.143257
648.437500	-72.046616
649.414062	-72.090668
650.390625	-73.304520
651.367188	-72.468628
652.343750	-71.012299
653.320312	-71.388077
654.296875	-71.790802
655.273438	-72.229538
656.250000	-73.184402
657.226562	-73.203148
658.203125	-72.475998
659.179688	-71.971779
660.156250	-72.888718
661.132812	-72.924965
662.109375	-73.238678
663.085938	-73.573746
664.062500	-73.440453
665.039062	-73.979942
666.015625	-73.823097
666.992188	-73.594734
667.968750	-72.907379
668.945312	-72.559807
669.921875	-73.149162
670.898438	-72.693672
671.875000	-72.793915
672.851562	-73.377571
673.828125	-72.971687
674.804688	-73.640854
675.781250	-74.084984
676.757812	-73.532631
677.734375	-73.963387
678.710938	-73.407150
679.687500	-73.340942
680.664062	-73.280136
681.640625	-72.653824
682.617188	-72.570320
683.593750	-73.754707
684.570312	-74.726501
685.546875	-73.322227
686.523438	-73.856606
687.500000	-73.772743
688.476562	-73.849449
689.453125	-73.538925
690.429688	-73.152321
691.406250	-73.927589
692.382812	-73.199501
693.359375	-73.702736
694.335938	-74.843269
695.312500	-74.894989
696.289062	-74.204544
697.265625	-73.679291
698.242188	-74.061943
699.218750	-73.710770
700.195312	-73.738113
701.171875	-74.032791
702.148438	-74.500397
703.125000	-73.781456
704.101562	-73.859619
705.078125	-74.292885
706.054688	-74.404335
707.031250	-74.444466
708.007812	-73.654785
708.984375	-73.510841
709.960938	-73.250282
710.937500	-73.414124
711.914062	-74.091080
712.890625	-73.580658
713.867188	-73.426132
714.843750	-74.257385
715.820312	-73.490143
716.796875	-73.793961
717.773438	-74.096962
718.750000	-73.825706
719.726562	-73.510872
720.703125	-74.886520
721.679688	-74.943146
722.656250	-73.784431
723.632812	-74.136780
724.609375	-74.019554
725.585938	-73.377335
726.562500	-73.356819
727.539062	-73.769966
728.515625	-74.479668
729.492188	-73.556938
730.468750	-73.524643
731.445312	-73.852188
732.421875	-74.190826
733.398438	-73.664139
734.375000	-72.813110
735.351562	-73.225349
736.328125	-73.652496
737.304688	-73.666702
738.281250	-73.526657
739.257812	-73.436607
740.234375	-73.774437
741.210938	-74.163345
742.187500	-74.566109
743.164062	-73.594467
744.140625	-72.447830
745.117188	-72.428551
746.093750	-73.726654
747.070312	-74.062195
748.046875	-73.914001
749.023438	-74.399940
750.000000	-73.617577
750.976562	-73.549294
751.953125	-72.795303
752.929688	-73.526665
753.906250	-73.990723
754.882812	-73.267494
755.859375	-72.980026
756.835938	-73.509140
757.812500	-73.162056
758.789062	-73.565498
759.765625	-72.450485
760.742188	-71.627350
761.718750	-72.020844
762.695312	-72.377266
763.671875	-71.682541
764.648438	-71.712273
765.625000	-72.193169
766.601562	-72.900383
767.578125	-72.265564
768.554688	-71.490036
769.531250	-71.272018
770.507812	-71.471802
771.484375	-71.444740
772.460938	-71.752266
773.437500	-71.815453
774.414062	-72.376495
775.390625	-71.874519
776.367188	-71.115440
777.343750	-70.920731
778.320312	-72.367027
779.296875	-71.737259
780.273438	-71.866646
781.250000	-72.666801
782.226562	-72.348503
783.203125	-71.610100
784.179688	-71.086967
785.156250	-71.277069
786.132812	-70.597412
787.109375	-70.423866
788.085938	-71.172791
789.062500	-70.570030
790.039062	-69.519852
791.015625	-70.217712
791.992188	-70.160294
792.968750	-69.515121
793.945312	-70.164207
794.921875	-69.788628
795.898438	-70.348320
796.875000	-69.821831
797.851562	-69.349464
798.828125	-68.780014
799.804688	-69.014824
800.781250	-69.439507
801.757812	-69.238052
802.734375	-68.142586
803.710938	-68.050240
804.687500	-69.042473
805.664062	-69.395882
806.640625	-68.920662
807.617188	-68.524429
808.593750	-67.726204
809.570312	-66.856453
810.546875	-67.367905
811.523438	-68.006020
812.500000	-69.085747
813.476562	-67.932884
814.453125	-68.251595
815.429688	-67.183662
816.406250	-66.376656
817.382812	-66.575539
818.359375	-66.853157
819.335938	-66.830917
820.312500	-67.231789
821.289062	-66.475098
822.265625	-65.639290
823.242188	-65.885704
824.218750	-65.728554
825.195312	-65.556267
826.171875	-65.230293
827.148438	-64.750824
828.125000	-65.143768
829.101562	-65.072464
830.078125	-64.896690
831.054688	-64.800400
832.031250	-63.503578
833.007812	-63.659309
833.984375	-64.014084
834.960938	-63.611073
835.937500	-63.249336
836.914062	-63.075123
837.890625	-62.976818
838.867188	-63.208462
839.843750	-61.486759
840.820312	-62.079922
841.796875	-62.281086
842.773438	-61.304993
843.750000	-60.990917
844.726562	-59.996922
845.703125	-60.250893
846.679688	-60.441189
847.656250	-60.685036
848.632812	-59.680538
849.609375	-59.266342
850.585938	-59.167679
851.562500	-59.810184
852.539062	-59.354362
853.515625	-58.862236
854.492188	-58.439373
855.468750	-58.457001
856.445312	-58.044327
857.421875	-57.701515
858.398438	-57.570248
859.375000	-57.497768
860.351562	-57.570496
861.328125	-57.695591
862.304688	-57.612499
863.281250	-57.667431
864.257812	-57.335781
865.234375	-57.373344
866.210938	-57.521187
867.187500	-58.094189
868.164062	-58.261307
869.140625	-58.926411
870.117188	-58.847324
871.093750	-59.154991
872.070312	-59.300503
873.046875	-59.309078
874.023438	-60.617470
875.000000	-60.901676
875.976562	-60.263962
876.953125	-60.510494
877.929688	-61.027786
878.906250	-61.962612
879.882812	-62.314228
880.859375	-62.060280
881.835938	-61.879871
882.812500	-62.411827
883.789062	-62.626106
884.765625	-62.598164
885.742188	-63.005516
886.718750	-63.587952
887.695312	-63.394142
888.671875	-63.777794
889.648438	-63.971870
890.625000	-64.022636
891.601562	-63.962624
892.578125	-63.987598
893.554688	-64.476112
894.531250	-64.894402
895.507812	-64.147934
896.484375	-64.952583
897.460938	-65.514229
898.437500	-65.410324
899.414062	-65.546753
900.390625	-64.985817
901.367188	-65.219963
902.343750	-65.334122
903.320312	-65.921410
904.296875	-65.658760
905.273438	-65.818230
906.250000	-66.049049
907.226562	-66.321609
908.203125	-66.758125
909.179688	-66.630127
910.156250	-66.353378
911.132812	-66.982635
912.109375	-68.004768
913.085938	-67.729584
914.062500	-67.632820
915.039062	-68.786911
916.015625	-68.264999
916.992188	-67.733925
917.968750	-68.703835
918.945312	-69.380196
919.921875	-70.155029
920.898438	-68.834389
921.875000	-69.087051
922.851562	-69.751884
923.828125	-69.279007
924.804688	-69.258286
925.781250	-68.713173
926.757812	-68.297379
927.734375	-69.421494
928.710938	-69.826881
929.687500	-69.378067
930.664062	-69.349472
931.640625	-69.246552
932.617188	-69.614197
933.593750	-71.119438
934.570312	-70.791039
935.546875	-69.386765
936.523438	-69.525261
937.500000	-69.357513
938.476562	-69.326904
939.453125	-69.832848
940.429688	-70.003685
941.406250	-70.728729
942.382812	-70.846207
943.359375	-71.156136
944.335938	-70.845085
945.312500	-70.942451
946.289062	-70.849808
947.265625	-70.949432
948.242188	-70.677231
949.218750	-70.316917
950.195312	-70.036301
951.171875	-70.859703
952.148438	-71.584564
953.125000	-72.338493
954.101562	-71.791122
955.078125	-70.919205
956.054688	-70.485832
957.031250	-71.440453
958.007812	-72.090599
958.984375	-71.299675
959.960938	-71.942612
960.937500	-71.797920
961.914062	-72.390793
962.890625	-71.518372
963.867188	-71.525063
964.843750	-71.267548
965.820312	-70.416428
966.796875	-70.434929
967.773438	-71.151871
968.750000	-71.738251
969.726562	-71.295578
970.703125	-71.055481
971.679688	-71.177589
972.656250	-71.703156
973.632812	-71.394875
974.609375	-71.446159
975.585938	-72.053345
976.562500	-71.197594
977.539062	-71.540764
978.515625	-72.228607
979.492188	-72.327950
980.468750	-72.403336
981.445312	-72.563622
982.421875	-73.140114
983.398438	-72.866577
984.375000	-72.757545
985.351562	-71.682167
986.328125	-71.213028
987.304688	-71.413506
988.281250	-71.419449
989.257812	-72.419571
990.234375	-72.943291
991.210938	-72.441277
992.187500	-71.526665
993.164062	-71.980118
994.140625	-71.749344
995.117188	-71.578026
996.093750	-71.736076
997.070312	-72.557091
998.046875	-72.406029
999.023438	-72.560524
1000.000000	-72.737289
1000.976562	-72.807144
1001.953125	-71.845894
1002.929688	-72.002304
1003.906250	-71.548317
1004.882812	-72.042320
1005.859375	-72.159798
1006.835938	-72.159531
1007.812500	-72.087158
1008.789062	-71.943161
1009.765625	-71.428696
1010.742188	-71.182533
1011.718750	-71.754707
1012.695312	-71.838020
1013.671875	-71.962730
1014.648438	-71.848198
1015.625000	-71.609932
1016.601562	-71.506905
1017.578125	-70.880959
1018.554688	-71.057365
1019.531250	-72.000305
1020.507812	-72.581223
1021.484375	-72.164490
1022.460938	-72.073982
1023.437500	-71.653709
1024.414062	-71.531853
1025.390625	-72.207497
1026.367188	-71.553902
1027.343750	-71.064301
1028.320312	-71.696938
1029.296875	-71.294464
1030.273438	-71.373558
1031.250000	-71.716949
1032.226562	-72.168953
1033.203125	-72.180252
1034.179688	-72.432709
1035.156250	-71.864883
1036.132812	-70.497849
1037.109375	-70.796967
1038.085938	-71.725105
1039.062500	-71.180504
1040.039062	-71.120590
1041.015625	-70.770630
1041.992188	-70.460197
1042.968750	-70.965851
1043.945312	-71.564842
1044.921875	-71.410141
1045.898438	-70.683907
1046.875000	-70.748169
1047.851562	-70.541451
1048.828125	-70.199974
1049.804688	-70.867195
1050.781250	-70.611145
1051.757812	-70.072144
1052.734375	-70.048134
1053.710938	-70.136490
1054.687500	-71.430473
1055.664062	-69.894188
1056.640625	-69.820358
1057.617188	-70.874992
1058.593750	-70.569412
1059.570312	-69.611969
1060.546875	-69.169006
1061.523438	-70.449928
1062.500000	-70.918602
1063.476562	-70.405014
1064.453125	-69.587685
1065.429688	-69.170532
1066.406250	-69.960526
1067.382812	-69.970406
1068.359375	-68.643188
1069.335938	-68.897171
1070.312500	-69.426689
1071.289062	-69.668518
1072.265625	-68.265472
1073.242188	-68.728683
1074.218750	-68.837975
1075.195312	-68.498222
1076.171875	-68.348549
1077.148438	-68.338158
1078.125000	-69.061470
1079.101562	-68.324951
1080.078125	-68.106895
1081.054688	-67.925064
1082.031250	-66.841583
1083.007812	-67.473289
1083.984375	-67.727028
1084.960938	-67.660858
1085.937500	-67.659576
1086.914062	-67.615158
1087.890625	-67.258667
1088.867188	-66.983284
1089.843750	-66.724716
1090.820312	-65.895363
1091.796875	-66.192177
1092.773438	-66.020172
1093.750000	-65.973030
1094.726562	-65.823914
1095.703125	-65.771820
1096.679688	-65.402138
1097.656250	-65.481987
1098.632812	-65.334274
1099.609375	-65.287888
1100.585938	-65.168755
1101.562500	-63.988380
1102.539062	-63.985306
1103.515625	-63.670845
1104.492188	-64.702789
1105.468750	-65.083702
1106.445312	-63.366192
1107.421875	-62.966789
1108.398438	-63.522518
1109.375000	-62.870556
1110.351562	-62.220600
1111.328125	-62.452419
1112.304688	-63.207066
1113.281250	-63.456661
1114.257812	-63.221771
1115.234375	-61.981945
1116.210938	-61.868286
1117.187500	-61.765308
1118.164062	-61.660385
1119.140625	-61.001225
1120.117188	-60.899418
1121.093750	-60.463352
1122.070312	-60.793327
1123.046875	-60.197723
1124.023438	-58.989235
1125.000000	-58.842804
1125.976562	-58.677254
1126.953125	-58.858681
1127.929688	-58.653526
1128.906250	-58.235786
1129.882812	-58.242573
1130.859375	-57.670929
1131.835938	-57.324261
1132.812500	-57.331001
1133.789062	-57.207176
1134.765625	-56.945267
1135.742188	-56.570683
1136.718750	-56.432156
1137.695312	-56.407532
1138.671875	-55.760555
1139.648438	-56.013103
1140.625000	-55.782303
1141.601562	-55.480331
1142.578125	-55.551048
1143.554688	-55.794937
1144.531250	-55.485958
1145.507812	-55.910568
1146.484375	-55.902596
1147.460938	-55.620811
1148.437500	-55.977909
1149.414062	-56.380840
1150.390625	-57.501240
1151.367188	-57.337856
1152.343750	-57.516193
1153.320312	-57.579685
1154.296875	-58.252312
1155.273438	-58.704273
1156.250000	-58.555832
1157.226562	-58.779716
1158.203125	-58.399197
1159.179688	-58.208832
1160.156250	-58.733219
1161.132812	-60.167938
1162.109375	-60.278038
1163.085938	-60.999180
1164.062500	-61.076088
1165.039062	-60.658501
1166.015625	-60.942791
1166.992188	-61.256538
1167.968750	-60.783009
1168.945312	-60.677929
1169.921875	-61.330338
1170.898438	-62.222076
1171.875000	-62.070660
1172.851562	-62.902241
1173.828125	-63.797127
1174.804688	-63.017982
1175.781250	-63.783409
1176.757812	-64.288826
1177.734375	-64.415367
1178.710938	-64.032295
1179.687500	-63.492859
1180.664062	-64.039612
1181.640625	-64.317017
1182.617188	-63.602688
1183.593750	-65.127205
1184.570312	-65.381561
1185.546875	-64.501106
1186.523438	-64.876114
1187.500000	-65.769867
1188.476562	-65.906471
1189.453125	-66.016182
1190.429688	-65.742477
1191.406250	-66.159912
1192.382812	-65.853073
1193.359375	-65.752014
1194.335938	-66.043198
1195.312500	-66.415451
1196.289062	-66.084984
1197.265625	-65.608360
1198.242188	-67.338112
1199.218750	-67.677635
1200.195312	-67.539978
1201.171875	-67.940300
1202.148438	-68.625984
1203.125000	-68.347641
1204.101562	-67.840546
1205.078125	-67.654495
1206.054688	-67.202888
1207.031250	-67.589005
1208.007812	-68.495628
1208.984375	-67.746193
1209.960938	-67.669693
1210.937500	-68.964653
1211.914062	-68.725586
1212.890625	-68.829071
1213.867188	-68.382133
1214.843750	-68.469154
1215.820312	-67.939468
1216.796875	-68.875305
1217.773438	-69.154457
1218.750000	-69.303955
1219.726562	-69.787239
