Frequency (Hz)	Level (dB)
106.445312	-40.850937
107.421875	-40.443897
108.398438	-40.789032
109.375000	-40.782932
110.351562	-40.224743
111.328125	-40.437008
112.304688	-40.909611
113.281250	-41.361382
114.257812	-41.153725
115.234375	-41.285969
116.210938	-40.719875
117.187500	-40.465160
118.164062	-40.721977
119.140625	-40.426163
120.117188	-41.857922
121.093750	-41.409824
122.070312	-41.027370
123.046875	-40.396160
124.023438	-40.732296
125.000000	-41.341461
125.976562	-41.615479
126.953125	-41.388000
127.929688	-41.479870
128.906250	-40.739819
129.882812	-40.707306
130.859375	-41.072231
131.835938	-41.450760
132.812500	-40.767353
133.789062	-40.354454
134.765625	-40.447655
135.742188	-40.883720
136.718750	-40.594723
137.695312	-40.474548
138.671875	-41.270798
139.648438	-41.487049
140.625000	-41.106136
141.601562	-40.395565
142.578125	-40.171268
143.554688	-40.614029
144.531250	-40.361816
145.507812	-40.591888
146.484375	-40.784328
147.460938	-40.267826
148.437500	-40.701946
149.414062	-41.863316
150.390625	-42.374413
151.367188	-40.437130
152.343750	-40.200089
153.320312	-40.895103
154.296875	-41.755653
155.273438	-41.519920
156.250000	-40.807655
157.226562	-41.487579
158.203125	-41.922230
159.179688	-41.456249
160.156250	-40.821407
161.132812	-42.198509
162.109375	-41.811401
163.085938	-41.026882
164.062500	-40.616669
165.039062	-41.409489
166.015625	-40.862244
166.992188	-41.292912
167.968750	-41.889977
168.945312	-41.252213
169.921875	-41.001747
170.898438	-41.565506
171.875000	-41.597748
172.851562	-41.504208
173.828125	-40.946465
174.804688	-41.319138
175.781250	-41.869598
176.757812	-41.030170
177.734375	-41.611973
178.710938	-40.921146
179.687500	-41.210621
180.664062	-41.705276
181.640625	-41.149162
182.617188	-40.562195
183.593750	-41.322575
184.570312	-42.858734
185.546875	-40.807873
186.523438	-40.558506
187.500000	-41.111301
188.476562	-41.818642
189.453125	-41.436203
190.429688	-41.180580
191.406250	-41.107452
192.382812	-41.807510
193.359375	-42.533714
194.335938	-41.364983
195.312500	-40.841309
196.289062	-41.000916
197.265625	-41.484146
198.242188	-41.285961
199.218750	-40.705425
200.195312	-40.884361
201.171875	-41.801147
202.148438	-40.729992
203.125000	-41.253464
204.101562	-41.560390
205.078125	-40.674088
206.054688	-40.249699
207.031250	-40.809624
208.007812	-41.235371
208.984375	-41.169910
209.960938	-41.697426
210.937500	-42.544689
211.914062	-40.982330
212.890625	-40.272781
213.867188	-41.254082
214.843750	-41.396286
215.820312	-41.793350
216.796875	-40.702145
217.773438	-40.266392
218.750000	-41.007679
219.726562	-41.388390
220.703125	-41.327202
221.679688	-41.826271
222.656250	-41.088253
223.632812	-40.772690
224.609375	-40.787838
225.585938	-41.284622
226.562500	-40.847134
227.539062	-40.442551
228.515625	-41.007912
229.492188	-41.174271
230.468750	-40.792332
231.445312	-40.736439
232.421875	-40.370266
233.398438	-40.520432
234.375000	-40.912407
235.351562	-41.396957
236.328125	-41.283897
237.304688	-41.209221
238.281250	-42.118748
239.257812	-41.791203
240.234375	-41.593559
241.210938	-40.998520
242.187500	-40.173843
243.164062	-40.781063
244.140625	-41.128178
245.117188	-41.284718
246.093750	-41.370232
247.070312	-40.820164
248.046875	-40.799992
249.023438	-40.694118
250.000000	-41.679440
250.976562	-41.135857
251.953125	-40.301979
252.929688	-40.057724
253.906250	-39.851318
254.882812	-40.348568
255.859375	-41.262608
256.835938	-41.423817
257.812500	-41.158695
258.789062	-40.604931
259.765625	-40.978073
260.742188	-41.473625
261.718750	-41.285694
262.695312	-40.748322
263.671875	-41.242126
264.648438	-41.155075
265.625000	-41.130829
266.601562	-41.005249
267.578125	-41.198074
268.554688	-40.757702
269.531250	-40.851425
270.507812	-41.217972
271.484375	-41.122234
272.460938	-40.649094
273.437500	-41.360939
274.414062	-41.182877
275.390625	-40.640759
276.367188	-41.439060
277.343750	-41.289368
278.320312	-40.746609
279.296875	-41.223888
280.273438	-41.724373
281.250000	-41.438393
282.226562	-41.144890
283.203125	-41.341393
284.179688	-41.834579
285.156250	-41.475151
286.132812	-41.717945
287.109375	-41.354870
288.085938	-40.472748
289.062500	-39.962200
290.039062	-40.825474
291.015625	-41.117950
291.992188	-41.166119
292.968750	-40.722328
293.945312	-40.820164
294.921875	-41.228279
295.898438	-41.128971
296.875000	-40.882877
297.851562	-41.684452
298.828125	-41.093040
299.804688	-41.143250
300.781250	-40.814293
301.757812	-41.250229
302.734375	-41.400124
303.710938	-41.030739
304.687500	-40.939045
305.664062	-41.351192
306.640625	-40.904720
307.617188	-41.262497
308.593750	-41.998249
309.570312	-41.058067
310.546875	-41.094749
311.523438	-41.521847
312.500000	-41.000484
313.476562	-40.775661
314.453125	-40.813816
315.429688	-41.528591
316.406250	-42.092854
317.382812	-41.642555
318.359375	-40.960564
319.335938	-41.568764
320.312500	-40.198814
321.289062	-39.999363
322.265625	-40.909626
323.242188	-40.964252
324.218750	-40.966404
325.195312	-41.115360
326.171875	-40.523918
327.148438	-40.132347
328.125000	-40.135235
329.101562	-40.627083
330.078125	-40.776287
331.054688	-41.048145
332.031250	-41.151966
333.007812	-42.029469
333.984375	-41.199871
334.960938	-41.603622
335.937500	-41.665627
336.914062	-41.798187
337.890625	-41.343170
338.867188	-41.220932
339.843750	-41.497242
340.820312	-41.554111
341.796875	-41.076649
342.773438	-41.079319
343.750000	-41.334747
344.726562	-41.404129
345.703125	-40.915596
346.679688	-40.961464
347.656250	-40.778488
348.632812	-40.551544
349.609375	-40.667610
350.585938	-40.355698
351.562500	-40.050087
352.539062	-41.395527
353.515625	-41.530117
354.492188	-40.433174
355.468750	-41.279953
356.445312	-41.090744
357.421875	-40.321434
358.398438	-40.693909
359.375000	-41.483032
360.351562	-40.847954
361.328125	-41.235683
362.304688	-41.258739
363.281250	-41.047237
364.257812	-41.412415
365.234375	-41.471809
366.210938	-41.161808
367.187500	-40.956268
368.164062	-40.855392
369.140625	-40.934071
370.117188	-42.314880
371.093750	-41.541748
372.070312	-41.727028
373.046875	-41.597095
374.023438	-40.222427
375.000000	-39.881420
375.976562	-40.813499
376.953125	-41.800926
377.929688	-41.524879
378.906250	-41.369030
379.882812	-40.949409
380.859375	-41.174809
381.835938	-39.916069
382.812500	-40.175201
383.789062	-41.238773
384.765625	-40.578972
385.742188	-41.223839
386.718750	-42.194607
387.695312	-41.683350
388.671875	-41.707050
389.648438	-40.980495
390.625000	-40.210320
391.601562	-40.540543
392.578125	-41.069321
393.554688	-41.204029
394.531250	-41.143700
395.507812	-41.157928
396.484375	-41.039673
397.460938	-41.328957
398.437500	-42.046925
399.414062	-41.219318
400.390625	-41.385422
401.367188	-41.226391
402.343750	-41.179390
403.320312	-41.469780
404.296875	-41.722874
405.273438	-41.799915
406.250000	-41.869484
407.226562	-42.636215
408.203125	-41.978092
409.179688	-41.182537
410.156250	-40.945290
411.132812	-40.954067
412.109375	-40.496803
413.085938	-39.927444
414.062500	-39.972061
415.039062	-40.159367
416.015625	-40.832966
416.992188	-41.396591
417.968750	-41.416557
418.945312	-41.398159
419.921875	-41.927502
420.898438	-41.456989
421.875000	-40.667538
422.851562	-40.480942
423.828125	-41.674126
424.804688	-41.019176
425.781250	-41.028851
426.757812	-41.081509
427.734375	-41.302982
428.710938	-42.377007
429.687500	-42.085274
430.664062	-40.541904
431.640625	-40.385323
432.617188	-40.643898
433.593750	-41.352272
434.570312	-41.254688
435.546875	-40.939896
436.523438	-41.216808
437.500000	-40.815960
438.476562	-40.773930
439.453125	-41.280064
440.429688	-41.803581
441.406250	-41.470024
442.382812	-40.216099
443.359375	-40.464413
444.335938	-41.062038
445.312500	-41.225426
446.289062	-40.798382
447.265625	-41.212429
448.242188	-41.830170
449.218750	-42.114185
450.195312	-41.310719
451.171875	-41.583031
452.148438	-41.342464
453.125000	-41.382660
454.101562	-41.622650
455.078125	-40.992233
456.054688	-41.145981
457.031250	-40.364132
458.007812	-40.146908
458.984375	-40.568611
459.960938	-40.584560
460.937500	-40.966953
461.914062	-40.362247
462.890625	-40.500080
463.867188	-40.753132
464.843750	-40.773697
465.820312	-40.570545
466.796875	-40.602306
467.773438	-41.170712
468.750000	-41.134087
469.726562	-41.476883
470.703125	-41.260685
471.679688	-41.744171
472.656250	-41.330151
473.632812	-40.493061
474.609375	-40.581829
475.585938	-41.622196
476.562500	-41.864761
477.539062	-41.411709
478.515625	-41.897011
479.492188	-41.090275
480.468750	-40.536625
481.445312	-41.539230
482.421875	-42.738682
483.398438	-41.709309
484.375000	-41.288498
485.351562	-41.314072
486.328125	-41.214760
487.304688	-40.781761
488.281250	-41.116074
489.257812	-41.222225
490.234375	-40.182308
491.210938	-40.647427
492.187500	-40.533970
493.164062	-40.282074
494.140625	-39.578243
495.117188	-40.216476
496.093750	-41.033482
497.070312	-40.760937
498.046875	-41.100437
499.023438	-41.595589
500.000000	-41.400433
500.976562	-40.386307
501.953125	-40.994705
502.929688	-41.041767
503.906250	-40.391052
504.882812	-41.169926
505.859375	-40.810154
506.835938	-39.948318
507.812500	-40.763969
508.789062	-40.754215
509.765625	-41.454903
510.742188	-40.744583
511.718750	-40.225525
512.695312	-41.805653
513.671875	-41.877724
514.648438	-41.520428
515.625000	-41.396420
516.601562	-41.954334
517.578125	-40.963173
518.554688	-40.977493
519.531250	-41.395550
520.507812	-40.788940
521.484375	-40.438534
522.460938	-41.455326
523.437500	-40.955070
524.414062	-41.520718
525.390625	-41.027874
526.367188	-40.829456
527.343750	-40.517864
528.320312	-40.039963
529.296875	-40.714531
530.273438	-41.043221
531.250000	-41.380589
532.226562	-41.263306
533.203125	-41.185471
534.179688	-41.364182
535.156250	-41.165535
536.132812	-40.962730
537.109375	-40.935371
538.085938	-40.649490
539.062500	-41.123646
540.039062	-40.900803
541.015625	-40.985580
541.992188	-41.862648
542.968750	-41.380131
543.945312	-41.324120
544.921875	-40.646164
545.898438	-40.737240
546.875000	-41.137218
547.851562	-40.927372
548.828125	-40.935623
549.804688	-41.005390
550.781250	-41.110077
551.757812	-40.743885
552.734375	-40.292294
553.710938	-40.262245
554.687500	-40.714741
555.664062	-41.034592
556.640625	-40.160454
557.617188	-40.689713
558.593750	-41.410538
559.570312	-41.126869
560.546875	-41.638004
561.523438	-41.239262
562.500000	-40.263031
563.476562	-40.222328
564.453125	-40.073429
565.429688	-40.752510
566.406250	-41.656879
567.382812	-42.238834
568.359375	-41.881866
569.335938	-41.473484
570.312500	-41.491615
571.289062	-41.633385
572.265625	-40.589981
573.242188	-40.551815
574.218750	-40.644371
575.195312	-40.252579
576.171875	-40.409950
577.148438	-40.558376
578.125000	-40.719955
579.101562	-41.222908
580.078125	-41.038746
581.054688	-40.377338
582.031250	-39.620815
583.007812	-40.514088
583.984375	-41.743557
584.960938	-41.624359
585.937500	-41.764454
586.914062	-41.738625
587.890625	-41.566719
588.867188	-41.933067
589.843750	-41.494495
590.820312	-40.908188
591.796875	-40.494434
592.773438	-41.040203
593.750000	-41.366726
594.726562	-41.165859
595.703125	-40.448559
596.679688	-40.184532
597.656250	-40.480576
598.632812	-40.788319
599.609375	-42.038994
600.585938	-41.453011
601.562500	-41.060448
602.539062	-40.844952
603.515625	-40.793430
604.492188	-41.041740
605.468750	-41.775845
606.445312	-42.195034
607.421875	-40.802334
608.398438	-41.578808
609.375000	-40.932159
610.351562	-41.081226
611.328125	-41.273350
612.304688	-41.292892
613.281250	-41.349770
614.257812	-40.508270
615.234375	-41.331676
616.210938	-41.694828
617.187500	-41.349289
618.164062	-41.345894
619.140625	-40.991531
620.117188	-40.762253
621.093750	-41.518993
622.070312	-41.605011
623.046875	-41.932976
624.023438	-41.156292
625.000000	-41.292900
625.976562	-41.611202
626.953125	-41.028893
627.929688	-41.213173
628.906250	-40.972679
629.882812	-41.175602
630.859375	-41.616470
631.835938	-41.514130
632.812500	-41.932652
633.789062	-42.193016
634.765625	-42.060360
635.742188	-41.224018
636.718750	-40.905621
637.695312	-40.743660
638.671875	-40.441044
639.648438	-40.353909
640.625000	-41.477562
641.601562	-41.535526
642.578125	-41.551289
643.554688	-41.038525
644.531250	-41.417309
645.507812	-41.105015
646.484375	-40.906578
647.460938	-41.482742
648.437500	-40.970154
649.414062	-41.270367
650.390625	-42.166985
651.367188	-41.871407
652.343750	-40.319462
653.320312	-40.801170
654.296875	-40.450802
655.273438	-40.653473
656.250000	-41.611805
657.226562	-41.902985
658.203125	-41.097672
659.179688	-40.744740
660.156250	-41.348217
661.132812	-41.496918
662.109375	-41.609604
663.085938	-42.183708
664.062500	-42.116692
665.039062	-42.207443
666.015625	-41.750763
666.992188	-41.877586
667.968750	-41.190620
668.945312	-40.499992
669.921875	-41.536148
670.898438	-40.663559
671.875000	-40.623253
672.851562	-41.003292
673.828125	-40.825409
674.804688	-41.731647
675.781250	-41.624416
676.757812	-41.199814
677.734375	-41.484329
678.710938	-41.054050
679.687500	-40.917908
680.664062	-41.292904
681.640625	-40.288342
682.617188	-40.291405
683.593750	-41.567417
684.570312	-41.457287
685.546875	-40.960110
686.523438	-41.684479
687.500000	-41.162846
688.476562	-41.292858
689.453125	-40.763084
690.429688	-40.590572
691.406250	-41.512169
692.382812	-40.555347
693.359375	-40.887177
694.335938	-41.655529
695.312500	-41.798962
696.289062	-41.410976
697.265625	-40.840076
698.242188	-40.991859
699.218750	-40.722946
700.195312	-40.710323
701.171875	-40.735256
702.148438	-41.491440
703.125000	-41.107803
704.101562	-41.241875
705.078125	-41.263329
706.054688	-41.962944
707.031250	-42.093529
708.007812	-40.990513
708.984375	-40.437954
709.960938	-40.163979
710.937500	-40.596001
711.914062	-40.901749
712.890625	-40.757561
713.867188	-40.726444
714.843750	-41.063702
715.820312	-40.599861
716.796875	-40.930038
717.773438	-41.279408
718.750000	-41.235184
719.726562	-40.607185
720.703125	-41.565166
721.679688	-42.552608
722.656250	-41.412399
723.632812	-41.030331
724.609375	-40.898750
725.585938	-40.888332
726.562500	-40.426392
727.539062	-41.028667
728.515625	-41.519592
729.492188	-40.976257
730.468750	-40.692509
731.445312	-41.074753
732.421875	-41.645569
733.398438	-41.231567
734.375000	-40.018818
735.351562	-40.947338
736.328125	-41.042908
737.304688	-41.143803
738.281250	-41.203693
739.257812	-40.898674
740.234375	-41.567719
741.210938	-41.517120
742.187500	-41.776936
743.164062	-41.690212
744.140625	-40.261375
745.117188	-40.344162
746.093750	-41.781803
747.070312	-41.935932
748.046875	-41.993034
749.023438	-42.389736
750.000000	-41.607498
750.976562	-41.068516
751.953125	-40.700092
752.929688	-41.055954
753.906250	-42.218445
754.882812	-41.406780
755.859375	-41.157887
756.835938	-41.028446
757.812500	-41.645123
758.789062	-41.978069
759.765625	-40.772797
760.742188	-40.057545
761.718750	-40.950546
762.695312	-40.939938
763.671875	-40.361889
764.648438	-40.471317
765.625000	-41.051403
766.601562	-41.473366
767.578125	-40.596371
768.554688	-40.217640
769.531250	-40.367466
770.507812	-40.518005
771.484375	-40.655060
772.460938	-40.705208
773.437500	-41.073254
774.414062	-41.674755
775.390625	-40.930065
776.367188	-40.360855
777.343750	-40.560196
778.320312	-41.779861
779.296875	-41.253952
780.273438	-41.398670
781.250000	-42.630913
782.226562	-42.099430
783.203125	-41.642426
784.179688	-41.080891
785.156250	-41.342579
786.132812	-40.998940
787.109375	-40.967827
788.085938	-41.421654
789.062500	-40.537811
790.039062	-39.686401
791.015625	-41.161770
791.992188	-40.873089
792.968750	-40.230549
793.945312	-41.133369
794.921875	-41.276665
795.898438	-41.590454
796.875000	-41.095722
797.851562	-40.670712
798.828125	-40.792183
799.804688	-40.501251
800.781250	-41.241001
801.757812	-41.327442
802.734375	-40.240463
803.710938	-40.464535
804.687500	-41.097649
805.664062	-41.441673
806.640625	-41.426228
807.617188	-40.811924
808.593750	-40.553486
809.570312	-39.953331
810.546875	-40.640026
811.523438	-40.969128
812.500000	-41.522350
813.476562	-41.576683
814.453125	-42.028687
815.429688	-41.146130
816.406250	-40.252079
817.382812	-40.674122
818.359375	-41.020256
819.335938	-41.865746
820.312500	-41.972176
821.289062	-41.338455
822.265625	-40.208469
823.242188	-40.484787
824.218750	-41.042732
825.195312	-41.474686
826.171875	-41.216541
827.148438	-40.976135
828.125000	-41.098892
829.101562	-41.061512
830.078125	-41.201092
831.054688	-40.936718
832.031250	-40.093372
833.007812	-40.430191
833.984375	-41.098068
834.960938	-41.156490
835.937500	-41.119404
836.914062	-41.017586
837.890625	-41.500164
838.867188	-41.912735
839.843750	-40.407425
840.820312	-40.965946
841.796875	-41.613785
842.773438	-40.569622
843.750000	-40.911633
844.726562	-40.404858
845.703125	-40.885899
846.679688	-40.967655
847.656250	-41.366531
848.632812	-40.762341
849.609375	-40.913502
850.585938	-41.224201
851.562500	-41.812447
852.539062	-41.658474
853.515625	-41.325363
854.492188	-41.056786
855.468750	-41.770863
856.445312	-41.060040
857.421875	-40.918926
858.398438	-40.687748
859.375000	-40.860443
860.351562	-40.853802
861.328125	-41.670593
862.304688	-40.820675
863.281250	-41.003525
864.257812	-40.610073
865.234375	-40.859749
866.210938	-40.500412
867.187500	-40.758873
868.164062	-41.278061
869.140625	-41.282288
870.117188	-41.227501
871.093750	-41.397312
872.070312	-40.780979
873.046875	-41.069904
874.023438	-41.819523
875.000000	-41.736290
875.976562	-40.930706
876.953125	-41.038189
877.929688	-41.398029
878.906250	-42.092285
879.882812	-42.025406
880.859375	-41.644192
881.835938	-40.987038
882.812500	-41.077946
883.789062	-40.923470
884.765625	-41.054138
885.742188	-41.449245
886.718750	-41.457741
887.695312	-40.820633
888.671875	-41.212112
889.648438	-41.571609
890.625000	-40.979061
891.601562	-40.765545
892.578125	-40.769146
893.554688	-41.329483
894.531250	-41.817204
895.507812	-40.326435
896.484375	-40.814690
897.460938	-41.508022
898.437500	-41.392620
899.414062	-40.583591
900.390625	-40.195450
901.367188	-40.496162
902.343750	-40.345882
903.320312	-40.820747
904.296875	-40.648266
905.273438	-40.550880
906.250000	-40.371925
907.226562	-40.469948
908.203125	-40.930786
909.179688	-40.520851
910.156250	-40.011330
911.132812	-40.470875
912.109375	-41.143814
913.085938	-40.789108
914.062500	-40.796494
915.039062	-41.929726
916.015625	-41.504379
916.992188	-40.501709
917.968750	-41.156849
918.945312	-41.907322
919.921875	-42.059414
920.898438	-41.605431
921.875000	-41.579628
922.851562	-41.817314
923.828125	-41.725754
924.804688	-41.201138
925.781250	-40.828415
926.757812	-40.766521
927.734375	-41.280144
928.710938	-41.348858
929.687500	-40.462273
930.664062	-40.578724
931.640625	-40.735325
932.617188	-40.855896
933.593750	-42.128345
934.570312	-41.960663
935.546875	-40.785572
936.523438	-40.568996
937.500000	-40.308998
938.476562	-40.267540
939.453125	-41.145470
940.429688	-40.810139
941.406250	-41.347301
942.382812	-41.365101
943.359375	-41.641514
944.335938	-41.172447
945.312500	-40.997467
946.289062	-41.205685
947.265625	-41.518711
948.242188	-40.976593
949.218750	-40.368103
950.195312	-40.472675
951.171875	-41.366180
952.148438	-41.705894
953.125000	-42.332462
954.101562	-41.503323
955.078125	-41.011127
956.054688	-40.310165
957.031250	-40.814693
958.007812	-41.679489
958.984375	-41.056683
959.960938	-41.460644
960.937500	-41.547970
961.914062	-41.564484
962.890625	-41.337101
963.867188	-41.184994
964.843750	-40.513752
965.820312	-40.017624
966.796875	-40.239616
967.773438	-40.984913
968.750000	-40.926376
969.726562	-40.281734
970.703125	-39.897362
971.679688	-40.233707
972.656250	-40.987694
973.632812	-40.438709
974.609375	-40.972519
975.585938	-40.802166
976.562500	-40.195999
977.539062	-40.969288
978.515625	-41.625011
979.492188	-41.267368
980.468750	-41.429413
981.445312	-41.616688
982.421875	-42.175060
983.398438	-42.110088
984.375000	-41.630451
985.351562	-40.779385
986.328125	-40.268345
987.304688	-40.486492
988.281250	-40.633530
989.257812	-41.536335
990.234375	-41.845787
991.210938	-41.700932
992.187500	-41.240032
993.164062	-40.488441
994.140625	-40.863106
995.117188	-40.821812
996.093750	-40.400208
997.070312	-42.263592
998.046875	-42.092335
999.023438	-41.568459
1000.000000	-41.453918
1000.976562	-41.247097
1001.953125	-40.866917
1002.929688	-40.939358
1003.906250	-40.458366
1004.882812	-40.773357
1005.859375	-40.969501
1006.835938	-41.197174
1007.812500	-41.467312
1008.789062	-41.418350
1009.765625	-40.361107
1010.742188	-40.374027
1011.718750	-40.894501
1012.695312	-41.068645
1013.671875	-41.265930
1014.648438	-41.008934
1015.625000	-40.851391
1016.601562	-40.895512
1017.578125	-40.144558
1018.554688	-40.581284
1019.531250	-41.179710
1020.507812	-41.828342
1021.484375	-41.737644
1022.460938	-41.556042
1023.437500	-41.263020
1024.414062	-41.269894
1025.390625	-41.722355
1026.367188	-41.226795
1027.343750	-40.560444
1028.320312	-40.874870
1029.296875	-40.762333
1030.273438	-41.532402
1031.250000	-41.635983
1032.226562	-41.783325
1033.203125	-41.749004
1034.179688	-42.038948
1035.156250	-41.682961
1036.132812	-40.502907
1037.109375	-41.063545
1038.085938	-41.538605
1039.062500	-41.314022
1040.039062	-41.171028
1041.015625	-41.137905
1041.992188	-40.856621
1042.968750	-41.272118
1043.945312	-41.419331
1044.921875	-41.469223
1045.898438	-40.960358
1046.875000	-41.185390
1047.851562	-40.788857
1048.828125	-40.720390
1049.804688	-41.493233
1050.781250	-41.510529
1051.757812	-40.982204
1052.734375	-40.898750
1053.710938	-41.318325
1054.687500	-41.683056
1055.664062	-40.860954
1056.640625	-40.754910
1057.617188	-41.871258
1058.593750	-41.667461
1059.570312	-40.994457
1060.546875	-40.836220
1061.523438	-41.957901
1062.500000	-42.258091
1063.476562	-41.881699
1064.453125	-41.227928
1065.429688	-41.007397
1066.406250	-41.605251
1067.382812	-41.956028
1068.359375	-40.734814
1069.335938	-41.045383
1070.312500	-41.441380
1071.289062	-41.615875
1072.265625	-40.973972
1073.242188	-41.700680
1074.218750	-41.556980
1075.195312	-41.315681
1076.171875	-41.207127
1077.148438	-41.065044
1078.125000	-41.695271
1079.101562	-41.320564
1080.078125	-41.330063
1081.054688	-41.274849
1082.031250	-40.459770
1083.007812	-40.925354
1083.984375	-41.873009
1084.960938	-41.780151
1085.937500	-41.691124
1086.914062	-41.580933
1087.890625	-41.126320
1088.867188	-41.148994
1089.843750	-41.240173
1090.820312	-40.483944
1091.796875	-40.921284
1092.773438	-40.770760
1093.750000	-41.241318
1094.726562	-41.333492
1095.703125	-41.523487
1096.679688	-40.898327
1097.656250	-41.046963
1098.632812	-41.174042
1099.609375	-41.261654
1100.585938	-41.132240
1101.562500	-40.510723
1102.539062	-40.589195
1103.515625	-40.431549
1104.492188	-41.312801
1105.468750	-41.437424
1106.445312	-40.576004
1107.421875	-40.483727
1108.398438	-41.208363
1109.375000	-40.729496
1110.351562	-40.357002
1111.328125	-40.844570
1112.304688	-41.692234
1113.281250	-41.789967
1114.257812	-41.595989
1115.234375	-40.881920
1116.210938	-40.951195
1117.187500	-41.253559
1118.164062	-41.504749
1119.140625	-41.121273
1120.117188	-41.183575
1121.093750	-41.016075
1122.070312	-41.718868
1123.046875	-41.532810
1124.023438	-40.202984
1125.000000	-40.340336
1125.976562	-40.943497
1126.953125	-41.173775
1127.929688	-41.337166
1128.906250	-40.885506
1129.882812	-40.906132
1130.859375	-40.954639
1131.835938	-40.665981
1132.812500	-40.774593
1133.789062	-41.300705
1134.765625	-41.183651
1135.742188	-41.122395
1136.718750	-40.800278
1137.695312	-40.909851
1138.671875	-40.812485
1139.648438	-40.959869
1140.625000	-40.994724
1141.601562	-40.592957
1142.578125	-41.267460
1143.554688	-41.429138
1144.531250	-40.805000
1145.507812	-40.636868
1146.484375	-40.761753
1147.460938	-40.315033
1148.437500	-40.846756
1149.414062	-41.024765
1150.390625	-41.470905
1151.367188	-41.282421
1152.343750	-41.698078
1153.320312	-41.615501
1154.296875	-41.595798
1155.273438	-41.654709
1156.250000	-41.609020
1157.226562	-41.039898
1158.203125	-40.655308
1159.179688	-39.734715
1160.156250	-40.766632
1161.132812	-41.106983
1162.109375	-41.228912
1163.085938	-41.958309
1164.062500	-41.938366
1165.039062	-41.092522
1166.015625	-41.191303
1166.992188	-40.975544
1167.968750	-40.472878
1168.945312	-40.224117
1169.921875	-40.546604
1170.898438	-40.920074
1171.875000	-40.885174
1172.851562	-41.158821
1173.828125	-41.664154
1174.804688	-41.099861
1175.781250	-41.329937
1176.757812	-41.783115
1177.734375	-41.359749
1178.710938	-41.289597
1179.687500	-40.418701
1180.664062	-40.270386
1181.640625	-40.377254
1182.617188	-40.183155
1183.593750	-41.323673
1184.570312	-41.489365
1185.546875	-40.254265
1186.523438	-40.657261
1187.500000	-41.485889
1188.476562	-41.076126
1189.453125	-41.007183
1190.429688	-40.976887
1191.406250	-40.739613
1192.382812	-40.586166
1193.359375	-40.274094
1194.335938	-40.278149
1195.312500	-40.954884
1196.289062	-40.494987
1197.265625	-40.073280
1198.242188	-41.130386
1199.218750	-41.656139
1200.195312	-41.638672
1201.171875	-42.127491
1202.148438	-42.312908
1203.125000	-41.766945
1204.101562	-41.472454
1205.078125	-40.978497
1206.054688	-40.474815
1207.031250	-40.378235
1208.007812	-41.550121
1208.984375	-41.120277
1209.960938	-40.461926
1210.937500	-41.141209
1211.914062	-41.609261
1212.890625	-41.692646
1213.867188	-40.808994
1214.843750	-41.071720
1215.820312	-40.346710
1216.796875	-41.098763
1217.773438	-41.392303
1218.750000	-41.679295
1219.726562	-41.557770
