Frequency (Hz)	Level (dB)
3671.875000	-38.613567
3687.500000	-38.506088
3703.125000	-38.146000
3718.750000	-37.226471
3734.375000	-35.802036
3750.000000	-33.993137
3765.625000	-31.259609
3781.250000	-29.196526
3796.875000	-29.234945
3812.500000	-31.282700
3828.125000	-33.914642
3843.750000	-35.953339
3859.375000	-37.420166
3875.000000	-38.346039
3890.625000	-38.988224
3906.250000	-38.999840
3921.875000	-38.366871
3937.500000	-37.512356
3953.125000	-36.366726
3968.750000	-34.375282
3984.375000	-32.009850
4000.000000	-30.014748
4015.625000	-29.553120
4031.250000	-31.267109
4046.875000	-33.732265
4062.500000	-35.649563
4078.125000	-37.154430
4093.750000	-38.224190
4109.375000	-38.690426
4125.000000	-38.805923
4140.625000	-38.472706
4156.250000	-37.697235
4171.875000	-36.392475
4187.500000	-34.256702
4203.125000	-31.999899
4218.750000	-30.056074
4234.375000	-29.370350
4250.000000	-30.776178
4265.625000	-33.274822
4281.250000	-35.374226
4296.875000	-36.728474
4312.500000	-37.465420
4328.125000	-37.983345
4343.750000	-38.084259
4359.375000	-37.850750
4375.000000	-37.237370
4390.625000	-35.866867
4406.250000	-34.319355
4421.875000	-32.118309
4437.500000	-30.405439
4453.125000	-29.870047
4468.750000	-30.545155
4484.375000	-32.445999
4500.000000	-34.361851
4515.625000	-35.702225
4531.250000	-36.472324
4546.875000	-36.806854
4562.500000	-36.614910
4578.125000	-36.319748
4593.750000	-35.693069
4609.375000	-34.487259
4625.000000	-33.459583
4640.625000	-31.597980
4656.250000	-30.203627
4671.875000	-29.811893
4687.500000	-30.508324
4703.125000	-31.766180
4718.750000	-33.294594
4734.375000	-34.287029
4750.000000	-34.940216
4765.625000	-35.345276
4781.250000	-35.111458
4796.875000	-34.894947
4812.500000	-34.159977
4828.125000	-33.073856
4843.750000	-32.156948
4859.375000	-31.021137
4875.000000	-29.881975
4890.625000	-29.564686
4906.250000	-29.929918
4921.875000	-30.898373
4937.500000	-31.587635
4953.125000	-32.303883
4968.750000	-32.564411
4984.375000	-32.967026
5000.000000	-32.999668
5015.625000	-32.758114
5031.250000	-32.417221
5046.875000	-32.037903
5062.500000	-31.546204
5078.125000	-30.946989
5093.750000	-30.538403
5109.375000	-30.380642
5125.000000	-30.192019
5140.625000	-30.281113
5156.250000	-30.525841
5171.875000	-30.712271
5187.500000	-30.973248
5203.125000	-31.167009
5218.750000	-31.363773
5234.375000	-31.680304
5250.000000	-32.268078
5265.625000	-32.579380
5281.250000	-32.804958
5296.875000	-32.735493
5312.500000	-32.555672
5328.125000	-32.137035
5343.750000	-31.609964
5359.375000	-31.042938
5375.000000	-30.899633
5390.625000	-30.920803
5406.250000	-31.007328
5421.875000	-31.753258
5437.500000	-33.107063
5453.125000	-34.121452
5468.750000	-34.967926
5484.375000	-35.604446
5500.000000	-35.956612
5515.625000	-35.810127
5531.250000	-35.446705
5546.875000	-35.129879
5562.500000	-34.292038
5578.125000	-33.116222
5593.750000	-31.981241
5609.375000	-31.761911
5625.000000	-32.388950
5640.625000	-34.027790
5656.250000	-35.277443
5671.875000	-36.665497
5687.500000	-37.588081
5703.125000	-38.052952
5718.750000	-38.480682
5734.375000	-38.534779
5750.000000	-38.208954
5765.625000	-37.438229
5781.250000	-36.212994
5796.875000	-34.708164
5812.500000	-33.661678
5828.125000	-33.501511
5843.750000	-34.457275
5859.375000	-35.936966
5875.000000	-37.584091
5890.625000	-39.092094
5906.250000	-40.141548
5921.875000	-40.553780
5937.500000	-41.094120
5953.125000	-40.985050
5968.750000	-40.777527
5984.375000	-39.870140
6000.000000	-38.708389
6015.625000	-37.279400
6031.250000	-36.020599
6046.875000	-35.663025
6062.500000	-36.517521
6078.125000	-37.976849
6093.750000	-39.672356
6109.375000	-41.251442
6125.000000	-42.260956
6140.625000	-43.118813
6156.250000	-43.372269
6171.875000	-43.454628
6187.500000	-43.182709
6203.125000	-42.318165
6218.750000	-41.352772
6234.375000	-39.924477
6250.000000	-38.426437
6265.625000	-37.759449
6281.250000	-38.486141
6296.875000	-40.002846
6312.500000	-41.960949
6328.125000	-43.563396
6343.750000	-44.426807
6359.375000	-45.335941
6375.000000	-45.821251
6390.625000	-46.124638
6406.250000	-45.841290
6421.875000	-45.301022
6437.500000	-44.294155
6453.125000	-42.917736
6468.750000	-41.597168
6484.375000	-40.921345
6500.000000	-41.278522
6515.625000	-42.680489
6531.250000	-44.640800
6546.875000	-46.611713
6562.500000	-47.639359
6578.125000	-48.723785
6593.750000	-49.251785
6609.375000	-49.580761
6625.000000	-49.678268
6640.625000	-49.151562
6656.250000	-48.295128
6671.875000	-47.083031
6687.500000	-45.807995
6703.125000	-44.901749
6718.750000	-45.334717
6734.375000	-46.744701
6750.000000	-48.480259
6765.625000	-50.058510
6781.250000	-51.714893
6796.875000	-52.963474
6812.500000	-53.839714
6828.125000	-54.304214
6843.750000	-54.187202
6859.375000	-53.906776
6875.000000	-53.405998
6890.625000	-52.232082
6906.250000	-50.893959
6921.875000	-50.044849
6937.500000	-50.256317
6953.125000	-51.982059
6968.750000	-53.829506
6984.375000	-55.818871
7000.000000	-57.794365
7015.625000	-58.947285
7031.250000	-59.776894
7046.875000	-60.275558
7062.500000	-60.718781
7078.125000	-60.649281
7093.750000	-60.224789
7109.375000	-59.399036
7125.000000	-58.468044
7140.625000	-57.771492
7156.250000	-57.933208
7171.875000	-59.137371
7187.500000	-61.171772
7203.125000	-63.207897
7218.750000	-65.173302
7234.375000	-66.931015
7250.000000	-68.047623
7265.625000	-68.921410
7281.250000	-69.347023
7296.875000	-69.378662
7312.500000	-69.372826
7328.125000	-68.829491
7343.750000	-68.339661
7359.375000	-67.576904
7375.000000	-67.732506
7390.625000	-69.057304
7406.250000	-70.991882
7421.875000	-73.448578
7437.500000	-75.572357
7453.125000	-77.385017
7468.750000	-79.027267
7484.375000	-80.306618
7500.000000	-81.066360
7515.625000	-81.762802
7531.250000	-82.365707
7546.875000	-82.429207
7562.500000	-82.320320
7578.125000	-82.537918
7593.750000	-83.297249
7609.375000	-85.170723
7625.000000	-88.049782
7640.625000	-91.329903
7656.250000	-94.530861
7671.875000	-96.986572
7687.500000	-99.496956
7703.125000	-101.914650
7718.750000	-104.488899
7734.375000	-106.809105
7750.000000	-108.863220
7765.625000	-111.361313
7781.250000	-114.057640
7796.875000	-117.030830
7812.500000	-120.960213
7828.125000	-126.133492
7843.750000	-131.763245
7859.375000	-137.668900
7875.000000	-144.025879
7890.625000	-149.443512
7906.250000	-152.228226
7921.875000	-153.170334
7937.500000	-153.464355
7953.125000	-153.608612
7968.750000	-153.659409
7984.375000	-153.738037
