Frequency (Hz)	Level (dB)
133.789062	-75.513763
134.765625	-75.514580
135.742188	-75.959236
136.718750	-75.887573
137.695312	-75.469894
138.671875	-75.638130
139.648438	-74.723877
140.625000	-74.981163
141.601562	-74.741852
142.578125	-74.488358
143.554688	-74.772316
144.531250	-74.437515
145.507812	-74.813255
146.484375	-74.348129
147.460938	-73.550781
148.437500	-73.967072
149.414062	-74.990952
150.390625	-74.916939
151.367188	-73.360390
152.343750	-72.912834
153.320312	-73.704865
154.296875	-73.883301
155.273438	-74.194176
156.250000	-73.180214
157.226562	-72.497780
158.203125	-73.260750
159.179688	-73.147499
160.156250	-72.560318
161.132812	-73.781197
162.109375	-73.732346
163.085938	-73.154091
164.062500	-73.278259
165.039062	-73.491112
166.015625	-72.489380
166.992188	-73.103554
167.968750	-73.408371
168.945312	-72.833855
169.921875	-72.234550
170.898438	-72.286888
171.875000	-72.236099
172.851562	-72.339432
173.828125	-71.716988
174.804688	-72.000084
175.781250	-72.233833
176.757812	-71.323425
177.734375	-71.364433
178.710938	-70.657570
179.687500	-70.452896
180.664062	-70.830414
181.640625	-70.566368
182.617188	-69.928841
183.593750	-70.408737
184.570312	-71.775208
185.546875	-69.588051
186.523438	-69.118233
187.500000	-69.502663
188.476562	-69.929657
189.453125	-69.209808
190.429688	-68.776207
191.406250	-68.337547
192.382812	-68.962776
193.359375	-69.272491
194.335938	-67.849609
195.312500	-67.192665
196.289062	-66.943611
197.265625	-67.118149
198.242188	-66.725914
199.218750	-66.034904
200.195312	-66.039551
201.171875	-66.607796
202.148438	-65.236282
203.125000	-65.268333
204.101562	-65.375725
205.078125	-64.331932
206.054688	-63.442646
207.031250	-63.656315
208.007812	-63.776863
208.984375	-63.435390
209.960938	-63.582157
210.937500	-64.138268
211.914062	-62.235428
212.890625	-61.231735
213.867188	-61.963722
214.843750	-61.787189
215.820312	-61.718357
216.796875	-60.367783
217.773438	-59.733582
218.750000	-60.215115
219.726562	-60.379215
220.703125	-60.199890
221.679688	-60.636803
222.656250	-59.675575
223.632812	-59.461338
224.609375	-59.552952
225.585938	-59.962654
226.562500	-59.656506
227.539062	-59.359455
228.515625	-60.123425
229.492188	-60.577145
230.468750	-60.220219
231.445312	-60.537193
232.421875	-60.402138
233.398438	-60.865383
234.375000	-61.573471
235.351562	-62.319649
236.328125	-62.282421
237.304688	-62.245396
238.281250	-63.612858
239.257812	-63.527199
240.234375	-63.508102
241.210938	-62.679543
242.187500	-62.496845
243.164062	-63.771015
244.140625	-64.484535
245.117188	-64.950165
246.093750	-65.200668
247.070312	-64.752831
248.046875	-65.103188
249.023438	-65.314598
250.000000	-66.574776
250.976562	-66.133049
251.953125	-65.477859
252.929688	-65.665520
253.906250	-65.542305
254.882812	-66.277855
255.859375	-67.516975
256.835938	-67.853172
257.812500	-67.612198
258.789062	-67.277573
259.765625	-67.719666
260.742188	-68.500076
261.718750	-68.447365
262.695312	-67.993782
263.671875	-68.602730
264.648438	-68.720100
265.625000	-68.990082
266.601562	-69.109230
267.578125	-69.501930
268.554688	-69.142311
269.531250	-69.201530
270.507812	-69.727715
271.484375	-69.842430
272.460938	-69.479637
273.437500	-70.111153
274.414062	-70.036736
275.390625	-69.709000
276.367188	-70.572029
277.343750	-70.514153
278.320312	-70.213348
279.296875	-70.804153
280.273438	-71.360207
281.250000	-71.175049
282.226562	-70.853851
283.203125	-71.031509
284.179688	-71.639641
285.156250	-71.380348
286.132812	-71.761116
287.109375	-71.594162
288.085938	-70.885445
289.062500	-70.371994
290.039062	-71.420914
291.015625	-71.695862
291.992188	-71.768654
292.968750	-71.374283
293.945312	-71.482445
294.921875	-72.011063
295.898438	-72.009483
296.875000	-71.879662
297.851562	-72.620018
298.828125	-72.024239
299.804688	-72.099480
300.781250	-71.902382
301.757812	-72.492714
302.734375	-72.645226
303.710938	-72.297104
304.687500	-72.338219
305.664062	-72.902718
306.640625	-72.521858
307.617188	-72.699074
308.593750	-73.260155
309.570312	-72.638214
310.546875	-72.735085
311.523438	-73.170448
312.500000	-72.623260
313.476562	-72.468048
314.453125	-72.412987
315.429688	-73.243431
316.406250	-73.888046
317.382812	-73.341873
318.359375	-72.739067
319.335938	-73.467598
320.312500	-71.996666
321.289062	-71.833099
322.265625	-72.749077
323.242188	-72.954941
324.218750	-72.953285
325.195312	-73.018303
326.171875	-72.384750
327.148438	-72.060440
328.125000	-72.156898
329.101562	-72.617783
330.078125	-72.686295
331.054688	-73.026978
332.031250	-73.064583
333.007812	-73.868210
333.984375	-73.026550
334.960938	-73.506660
335.937500	-73.476585
336.914062	-73.669739
337.890625	-73.043312
338.867188	-72.994255
339.843750	-73.249672
340.820312	-73.215103
341.796875	-72.803871
342.773438	-72.741669
343.750000	-73.019142
344.726562	-73.071274
345.703125	-72.496826
346.679688	-72.467621
347.656250	-72.420746
348.632812	-72.161057
349.609375	-72.224709
350.585938	-71.845474
351.562500	-71.505119
352.539062	-72.809868
353.515625	-72.812798
354.492188	-71.941132
355.468750	-72.708168
356.445312	-72.382019
357.421875	-71.501938
358.398438	-71.763298
359.375000	-72.642082
360.351562	-71.978577
361.328125	-72.419067
362.304688	-72.251671
363.281250	-71.970001
364.257812	-72.318459
365.234375	-72.305695
366.210938	-71.873779
367.187500	-71.745560
368.164062	-71.449913
369.140625	-71.625854
370.117188	-72.954803
371.093750	-72.092636
372.070312	-72.243248
373.046875	-72.035324
374.023438	-70.635216
375.000000	-70.125359
375.976562	-70.892265
376.953125	-71.927322
377.929688	-71.676414
378.906250	-71.434532
379.882812	-70.799019
380.859375	-70.980675
381.835938	-69.622238
382.812500	-69.795830
383.789062	-70.764275
384.765625	-70.063759
385.742188	-70.520432
386.718750	-71.341507
387.695312	-70.751907
388.671875	-70.684875
389.648438	-70.032578
390.625000	-69.117134
391.601562	-69.288322
392.578125	-69.738136
393.554688	-69.686668
394.531250	-69.532448
395.507812	-69.457031
396.484375	-69.060188
397.460938	-69.314407
398.437500	-69.788811
399.414062	-68.787384
400.390625	-68.873055
401.367188	-68.590698
402.343750	-68.344727
403.320312	-68.539566
404.296875	-68.604149
405.273438	-68.428802
406.250000	-68.463867
407.226562	-69.000664
408.203125	-68.093636
409.179688	-67.202759
410.156250	-66.758446
411.132812	-66.607010
412.109375	-65.979576
413.085938	-65.223495
414.062500	-65.048561
415.039062	-65.057732
416.015625	-65.513847
416.992188	-65.899994
417.968750	-65.687073
418.945312	-65.462784
419.921875	-65.693375
420.898438	-64.927498
421.875000	-63.921947
422.851562	-63.476875
423.828125	-64.349037
424.804688	-63.424568
425.781250	-63.149456
426.757812	-62.811775
427.734375	-62.822334
428.710938	-63.698666
429.687500	-63.039085
430.664062	-61.193310
431.640625	-60.764313
432.617188	-60.727436
433.593750	-61.096935
434.570312	-60.638958
435.546875	-59.925125
436.523438	-59.877613
437.500000	-59.113228
438.476562	-58.780880
439.453125	-59.021816
440.429688	-59.255886
441.406250	-58.599072
442.382812	-57.154438
443.359375	-57.226093
444.335938	-57.665752
445.312500	-57.645115
446.289062	-57.145405
447.265625	-57.536167
448.242188	-58.211575
449.218750	-58.474716
450.195312	-57.902103
451.171875	-58.322075
452.148438	-58.248283
453.125000	-58.467564
454.101562	-58.943050
455.078125	-58.680038
456.054688	-59.041019
457.031250	-58.733875
458.007812	-58.768703
458.984375	-59.500885
459.960938	-59.827682
460.937500	-60.525230
461.914062	-60.253319
462.890625	-60.709511
463.867188	-61.227226
464.843750	-61.590324
465.820312	-61.722755
466.796875	-62.029270
467.773438	-62.915684
468.750000	-63.171192
469.726562	-63.739742
470.703125	-63.744350
471.679688	-64.461319
472.656250	-64.431885
473.632812	-63.847412
474.609375	-64.047630
475.585938	-65.300941
476.562500	-65.812912
477.539062	-65.595573
478.515625	-66.261726
479.492188	-65.705620
480.468750	-65.350304
481.445312	-66.460312
482.421875	-67.783699
483.398438	-67.114067
484.375000	-66.864929
485.351562	-67.088310
486.328125	-67.162514
487.304688	-66.765114
488.281250	-67.203606
489.257812	-67.409584
490.234375	-66.580421
491.210938	-67.257561
492.187500	-67.236641
493.164062	-67.023300
494.140625	-66.432343
495.117188	-67.190681
496.093750	-68.185722
497.070312	-68.053047
498.046875	-68.497826
499.023438	-69.045723
500.000000	-68.976898
500.976562	-68.238037
501.953125	-68.947304
502.929688	-68.959129
503.906250	-68.341751
504.882812	-69.192078
505.859375	-68.977585
506.835938	-68.199402
507.812500	-69.114571
508.789062	-69.189140
509.765625	-69.990135
510.742188	-69.401474
511.718750	-68.933472
512.695312	-70.534866
513.671875	-70.678902
514.648438	-70.235664
515.625000	-70.155159
516.601562	-70.822060
517.578125	-69.910248
518.554688	-70.038528
519.531250	-70.559563
520.507812	-69.979614
521.484375	-69.695778
522.460938	-70.831451
523.437500	-70.355782
524.414062	-70.980675
525.390625	-70.691078
526.367188	-70.529671
527.343750	-70.192596
528.320312	-69.674500
529.296875	-70.435410
530.273438	-70.833900
531.250000	-71.211243
532.226562	-71.056931
533.203125	-71.116318
534.179688	-71.293732
535.156250	-71.195129
536.132812	-70.993637
537.109375	-71.002556
538.085938	-70.831848
539.062500	-71.345169
540.039062	-71.135933
541.015625	-71.059540
541.992188	-72.062462
542.968750	-71.700699
543.945312	-71.619110
544.921875	-71.066055
545.898438	-71.244217
546.875000	-71.679459
547.851562	-71.496117
548.828125	-71.422096
549.804688	-71.400970
550.781250	-71.529312
551.757812	-71.234207
552.734375	-70.723259
553.710938	-70.759903
554.687500	-71.231606
555.664062	-71.505348
556.640625	-70.608696
557.617188	-71.073654
558.593750	-71.791870
559.570312	-71.540176
560.546875	-72.027466
561.523438	-71.575134
562.500000	-70.614044
563.476562	-70.678055
564.453125	-70.454224
565.429688	-71.015175
566.406250	-71.882401
567.382812	-72.580338
568.359375	-72.067833
569.335938	-71.743355
570.312500	-71.811188
571.289062	-71.924362
572.265625	-70.930672
573.242188	-70.922165
574.218750	-70.940262
575.195312	-70.415543
576.171875	-70.486435
577.148438	-70.638702
578.125000	-70.725349
579.101562	-71.264229
580.078125	-71.047012
581.054688	-70.289070
582.031250	-69.546379
583.007812	-70.397957
583.984375	-71.533607
584.960938	-71.333839
585.937500	-71.426674
586.914062	-71.271996
587.890625	-71.048767
588.867188	-71.511650
589.843750	-71.000519
590.820312	-70.223862
591.796875	-69.824707
592.773438	-70.208725
593.750000	-70.470604
594.726562	-70.263702
595.703125	-69.470833
596.679688	-69.199677
597.656250	-69.397339
598.632812	-69.660866
599.609375	-70.824760
600.585938	-70.024628
601.562500	-69.566391
602.539062	-69.275803
603.515625	-69.114258
604.492188	-69.374252
605.468750	-69.974228
606.445312	-70.255875
607.421875	-68.873581
608.398438	-69.598518
609.375000	-68.843201
610.351562	-68.732056
611.328125	-68.866653
612.304688	-68.788315
613.281250	-68.696709
614.257812	-67.821320
615.234375	-68.589310
616.210938	-68.841667
617.187500	-68.347481
618.164062	-68.181343
619.140625	-67.760521
620.117188	-67.409492
621.093750	-68.044853
622.070312	-67.919434
623.046875	-68.099205
624.023438	-67.178772
625.000000	-67.190605
625.976562	-67.395790
626.953125	-66.676033
627.929688	-66.677353
628.906250	-66.313118
629.882812	-66.345169
630.859375	-66.520569
631.835938	-66.290451
632.812500	-66.566040
633.789062	-66.651299
634.765625	-66.280144
635.742188	-65.281013
636.718750	-64.767715
637.695312	-64.403755
638.671875	-63.888386
639.648438	-63.619606
640.625000	-64.505127
641.601562	-64.305786
642.578125	-64.156708
643.554688	-63.413128
644.531250	-63.575394
645.507812	-62.979122
646.484375	-62.541660
647.460938	-62.956230
648.437500	-62.164490
649.414062	-62.233395
650.390625	-62.796352
651.367188	-62.197464
652.343750	-60.363731
653.320312	-60.612419
654.296875	-59.912975
655.273438	-59.843155
656.250000	-60.424076
657.226562	-60.412052
658.203125	-59.341831
659.179688	-58.761395
660.156250	-59.088562
661.132812	-58.788223
662.109375	-58.610374
663.085938	-58.897518
664.062500	-58.498547
665.039062	-58.297516
666.015625	-57.623741
666.992188	-57.503529
667.968750	-56.586285
668.945312	-55.750412
669.921875	-56.701557
670.898438	-55.725994
671.875000	-55.612415
672.851562	-55.967552
673.828125	-55.839993
674.804688	-56.832161
675.781250	-56.808437
676.757812	-56.588852
677.734375	-57.082558
678.710938	-56.826424
679.687500	-56.947464
680.664062	-57.646809
681.640625	-56.846264
682.617188	-57.143745
683.593750	-58.707684
684.570312	-58.942318
685.546875	-58.791889
686.523438	-59.783524
687.500000	-59.552513
688.476562	-60.041279
689.453125	-59.780212
690.429688	-59.906998
691.406250	-61.057869
692.382812	-60.407459
693.359375	-61.020279
694.335938	-62.109467
695.312500	-62.548233
696.289062	-62.431892
697.265625	-62.071354
698.242188	-62.477829
699.218750	-62.425518
700.195312	-62.646900
701.171875	-62.933674
702.148438	-63.936291
703.125000	-63.748749
704.101562	-64.103119
705.078125	-64.300537
706.054688	-65.174538
707.031250	-65.521248
708.007812	-64.612206
708.984375	-64.211456
709.960938	-64.128189
710.937500	-64.730484
711.914062	-65.208435
712.890625	-65.258911
713.867188	-65.396309
714.843750	-65.887367
715.820312	-65.540443
716.796875	-65.987961
717.773438	-66.460594
718.750000	-66.616074
719.726562	-66.084602
720.703125	-67.199852
721.679688	-68.343605
722.656250	-67.293808
723.632812	-67.019005
724.609375	-66.979431
725.585938	-67.101891
726.562500	-66.769661
727.539062	-67.430817
728.515625	-68.110664
729.492188	-67.713432
730.468750	-67.509384
731.445312	-67.958008
732.421875	-68.627777
733.398438	-68.263039
734.375000	-67.113533
735.351562	-68.112938
736.328125	-68.343979
737.304688	-68.570160
738.281250	-68.649284
739.257812	-68.424400
740.234375	-69.172913
741.210938	-69.243736
742.187500	-69.620171
743.164062	-69.547272
744.140625	-68.114342
745.117188	-68.231781
746.093750	-69.686096
747.070312	-69.982895
748.046875	-70.136597
749.023438	-70.580246
750.000000	-69.862251
750.976562	-69.303070
751.953125	-68.998795
752.929688	-69.399673
753.906250	-70.534409
754.882812	-69.860207
755.859375	-69.640648
756.835938	-69.563675
757.812500	-70.291954
758.789062	-70.615509
759.765625	-69.441788
760.742188	-68.722740
761.718750	-69.648018
762.695312	-69.675339
763.671875	-69.227005
764.648438	-69.253975
765.625000	-69.823006
766.601562	-70.194092
767.578125	-69.297981
768.554688	-69.021172
769.531250	-69.262863
770.507812	-69.419182
771.484375	-69.606186
772.460938	-69.551971
773.437500	-69.951225
774.414062	-70.558510
775.390625	-69.768974
776.367188	-69.263161
777.343750	-69.477798
778.320312	-70.689651
779.296875	-70.161919
780.273438	-70.319832
781.250000	-71.609108
782.226562	-71.014168
783.203125	-70.573799
784.179688	-69.937408
785.156250	-70.167099
786.132812	-69.865997
787.109375	-69.903633
788.085938	-70.318802
789.062500	-69.284515
790.039062	-68.402283
791.015625	-69.900299
791.992188	-69.596497
792.968750	-68.920570
793.945312	-69.768486
794.921875	-69.909668
795.898438	-70.260788
796.875000	-69.742706
797.851562	-69.259888
798.828125	-69.324821
799.804688	-68.937637
800.781250	-69.584610
801.757812	-69.798584
802.734375	-68.584579
803.710938	-68.729637
804.687500	-69.360245
805.664062	-69.606644
806.640625	-69.574944
807.617188	-68.906029
808.593750	-68.553581
809.570312	-67.972305
810.546875	-68.665192
811.523438	-68.853889
812.500000	-69.258392
813.476562	-69.346779
814.453125	-69.800026
815.429688	-68.720779
816.406250	-67.794762
817.382812	-68.182739
818.359375	-68.450241
819.335938	-69.182716
820.312500	-69.211464
821.289062	-68.563995
822.265625	-67.373062
823.242188	-67.514526
824.218750	-67.965645
825.195312	-68.308830
826.171875	-67.859642
827.148438	-67.558479
828.125000	-67.709709
829.101562	-67.593758
830.078125	-67.727135
831.054688	-67.359528
832.031250	-66.405937
833.007812	-66.742943
833.984375	-67.330849
834.960938	-67.387199
835.937500	-67.307098
836.914062	-67.114212
837.890625	-67.479507
838.867188	-67.790611
839.843750	-66.273438
840.820312	-66.714760
841.796875	-67.129410
842.773438	-65.970810
843.750000	-66.264236
844.726562	-65.591324
845.703125	-65.924698
846.679688	-65.816788
847.656250	-65.938789
848.632812	-65.230919
849.609375	-65.315132
850.585938	-65.434113
851.562500	-65.859413
852.539062	-65.492355
853.515625	-64.983498
854.492188	-64.626549
855.468750	-65.123711
856.445312	-64.163979
857.421875	-63.824654
858.398438	-63.376293
859.375000	-63.335415
860.351562	-63.070370
861.328125	-63.640347
862.304688	-62.635529
863.281250	-62.529755
864.257812	-61.929234
865.234375	-61.958958
866.210938	-61.288094
867.187500	-61.305676
868.164062	-61.524857
869.140625	-61.255470
870.117188	-60.947052
871.093750	-60.752552
872.070312	-59.779247
873.046875	-59.765331
874.023438	-60.263435
875.000000	-59.829212
875.976562	-58.742744
876.953125	-58.457474
877.929688	-58.471275
878.906250	-58.815037
879.882812	-58.374908
880.859375	-57.633614
881.835938	-56.632427
882.812500	-56.383217
883.789062	-55.866592
884.765625	-55.659817
885.742188	-55.749500
886.718750	-55.433483
887.695312	-54.485722
888.671875	-54.605583
889.648438	-54.756657
890.625000	-54.030441
891.601562	-53.703945
892.578125	-53.694462
893.554688	-54.275528
894.531250	-54.846905
895.507812	-53.525017
896.484375	-54.200062
897.460938	-55.159187
898.437500	-55.316772
899.414062	-54.739738
900.390625	-54.627575
901.367188	-55.307182
902.343750	-55.498009
903.320312	-56.307457
904.296875	-56.513111
905.273438	-56.747028
906.250000	-56.926243
907.226562	-57.328140
908.203125	-58.148296
909.179688	-58.088005
910.156250	-57.872734
911.132812	-58.624218
912.109375	-59.611336
913.085938	-59.631382
914.062500	-59.850704
915.039062	-61.234192
916.015625	-61.155697
916.992188	-60.341381
917.968750	-61.247513
918.945312	-62.263645
919.921875	-62.649681
920.898438	-62.402847
921.875000	-62.605705
922.851562	-63.051140
923.828125	-63.210842
924.804688	-62.878498
925.781250	-62.646809
926.757812	-62.773781
927.734375	-63.490589
928.710938	-63.707767
929.687500	-62.966671
930.664062	-63.285408
931.640625	-63.536400
932.617188	-63.737923
933.593750	-65.218475
934.570312	-65.215576
935.546875	-64.181961
936.523438	-64.122810
937.500000	-64.009857
938.476562	-64.106377
939.453125	-65.131409
940.429688	-64.876907
941.406250	-65.509041
942.382812	-65.643829
943.359375	-66.064339
944.335938	-65.671005
945.312500	-65.630280
946.289062	-65.944908
947.265625	-66.388771
948.242188	-65.995499
949.218750	-65.445694
950.195312	-65.580032
951.171875	-66.579010
952.148438	-67.074928
953.125000	-67.837410
954.101562	-66.979919
955.078125	-66.597649
956.054688	-65.974457
957.031250	-66.562996
958.007812	-67.560905
958.984375	-67.015007
959.960938	-67.430420
960.937500	-67.592491
961.914062	-67.743088
962.890625	-67.594955
963.867188	-67.382820
964.843750	-66.776993
965.820312	-66.367348
966.796875	-66.623817
967.773438	-67.403572
968.750000	-67.481743
969.726562	-66.916199
970.703125	-66.582314
971.679688	-66.951790
972.656250	-67.715958
973.632812	-67.236847
974.609375	-67.863091
975.585938	-67.662491
976.562500	-67.074928
977.539062	-67.917641
978.515625	-68.580521
979.492188	-68.264778
980.468750	-68.555496
981.445312	-68.759750
982.421875	-69.270470
983.398438	-69.123619
984.375000	-68.722038
985.351562	-67.983070
986.328125	-67.464394
987.304688	-67.718857
988.281250	-67.830650
989.257812	-68.757217
990.234375	-69.142944
991.210938	-68.980255
992.187500	-68.458931
993.164062	-67.806137
994.140625	-68.218948
995.117188	-68.179817
996.093750	-67.717880
997.070312	-69.411781
998.046875	-69.349739
999.023438	-68.946205
1000.000000	-68.781471
1000.976562	-68.556366
1001.953125	-68.198906
1002.929688	-68.275169
1003.906250	-67.826233
1004.882812	-68.129585
1005.859375	-68.323380
1006.835938	-68.631531
1007.812500	-68.877182
1008.789062	-68.809296
1009.765625	-67.675011
1010.742188	-67.697411
1011.718750	-68.197136
1012.695312	-68.404526
1013.671875	-68.545143
1014.648438	-68.278610
1015.625000	-68.029884
1016.601562	-68.035896
1017.578125	-67.300682
1018.554688	-67.632011
1019.531250	-68.230133
1020.507812	-68.880325
1021.484375	-68.743011
1022.460938	-68.512726
1023.437500	-68.165863
1024.414062	-68.113747
1025.390625	-68.498192
1026.367188	-67.973129
1027.343750	-67.331482
1028.320312	-67.615715
1029.296875	-67.475746
1030.273438	-68.219872
1031.250000	-68.262543
1032.226562	-68.336105
1033.203125	-68.193909
1034.179688	-68.470207
1035.156250	-68.075317
1036.132812	-66.808968
1037.109375	-67.304146
1038.085938	-67.668633
1039.062500	-67.374535
1040.039062	-67.215950
1041.015625	-67.107162
1041.992188	-66.721298
1042.968750	-67.111496
1043.945312	-67.215958
1044.921875	-67.224609
1045.898438	-66.617302
1046.875000	-66.783623
1047.851562	-66.286369
1048.828125	-66.089645
1049.804688	-66.823906
1050.781250	-66.635109
1051.757812	-66.027657
1052.734375	-65.918442
1053.710938	-66.168091
1054.687500	-66.464920
1055.664062	-65.559532
1056.640625	-65.339058
1057.617188	-66.341988
1058.593750	-65.931908
1059.570312	-65.178802
1060.546875	-64.934975
1061.523438	-65.915573
1062.500000	-66.085182
1063.476562	-65.581047
1064.453125	-64.795441
1065.429688	-64.454163
1066.406250	-64.955254
1067.382812	-65.182465
1068.359375	-63.722618
1069.335938	-63.878006
1070.312500	-64.120483
1071.289062	-64.174782
1072.265625	-63.390408
1073.242188	-63.950111
1074.218750	-63.609241
1075.195312	-63.212040
1076.171875	-62.966217
1077.148438	-62.689564
1078.125000	-63.087379
1079.101562	-62.476028
1080.078125	-62.275818
1081.054688	-62.025997
1082.031250	-61.016380
1083.007812	-61.298965
1083.984375	-61.946926
1084.960938	-61.673061
1085.937500	-61.342541
1086.914062	-60.974251
1087.890625	-60.318359
1088.867188	-60.076569
1089.843750	-59.853165
1090.820312	-58.828854
1091.796875	-58.988544
1092.773438	-58.536518
1093.750000	-58.706089
1094.726562	-58.498264
1095.703125	-58.416496
1096.679688	-57.448528
1097.656250	-57.281204
1098.632812	-57.091034
1099.609375	-56.859379
1100.585938	-56.305191
1101.562500	-55.349308
1102.539062	-55.120697
1103.515625	-54.571522
1104.492188	-55.128277
1105.468750	-54.795071
1106.445312	-53.494366
1107.421875	-53.101543
1108.398438	-53.446026
1109.375000	-52.583153
1110.351562	-51.883987
1111.328125	-52.073914
1112.304688	-52.551956
1113.281250	-52.436939
1114.257812	-52.069386
1115.234375	-51.270706
1116.210938	-51.298084
1117.187500	-51.581566
1118.164062	-51.913918
1119.140625	-51.651993
1120.117188	-51.930122
1121.093750	-52.010380
1122.070312	-52.958218
1123.046875	-53.105850
1124.023438	-52.122612
1125.000000	-52.565506
1125.976562	-53.579323
1126.953125	-54.192451
1127.929688	-54.675678
1128.906250	-54.658928
1129.882812	-55.003811
1130.859375	-55.437195
1131.835938	-55.514961
1132.812500	-55.979412
1133.789062	-56.879883
1134.765625	-57.109856
1135.742188	-57.379593
1136.718750	-57.352722
1137.695312	-57.777225
1138.671875	-57.968754
1139.648438	-58.419750
1140.625000	-58.758038
1141.601562	-58.664242
1142.578125	-59.588665
1143.554688	-60.005413
1144.531250	-59.633602
1145.507812	-59.736828
1146.484375	-60.133106
1147.460938	-59.918423
1148.437500	-60.648346
1149.414062	-61.087601
1150.390625	-61.789288
1151.367188	-61.801460
1152.343750	-62.464157
1153.320312	-62.585075
1154.296875	-62.726719
1155.273438	-62.991497
1156.250000	-63.165066
1157.226562	-62.811447
1158.203125	-62.634495
1159.179688	-61.886093
1160.156250	-63.059677
1161.132812	-63.595737
1162.109375	-63.925381
1163.085938	-64.795540
1164.062500	-64.942688
1165.039062	-64.266663
1166.015625	-64.532814
1166.992188	-64.428795
1167.968750	-64.090088
1168.945312	-64.014565
1169.921875	-64.460579
1170.898438	-64.961945
1171.875000	-65.056358
1172.851562	-65.444321
1173.828125	-66.109467
1174.804688	-65.667488
1175.781250	-65.960625
1176.757812	-66.581886
1177.734375	-66.267166
1178.710938	-66.309349
1179.687500	-65.516739
1180.664062	-65.428360
1181.640625	-65.665375
1182.617188	-65.550262
1183.593750	-66.797485
1184.570312	-67.071884
1185.546875	-65.913536
1186.523438	-66.337868
1187.500000	-67.217072
1188.476562	-66.857239
1189.453125	-66.884956
1190.429688	-66.938614
1191.406250	-66.755638
1192.382812	-66.699127
1193.359375	-66.449738
1194.335938	-66.470482
1195.312500	-67.179192
1196.289062	-66.824142
1197.265625	-66.432487
1198.242188	-67.509094
1199.218750	-68.093285
1200.195312	-68.057564
1201.171875	-68.587646
1202.148438	-68.810394
1203.125000	-68.354935
1204.101562	-68.139557
1205.078125	-67.668587
1206.054688	-67.143829
1207.031250	-67.037712
1208.007812	-68.193756
1208.984375	-67.820572
1209.960938	-67.186157
1210.937500	-67.860634
1211.914062	-68.313377
1212.890625	-68.345345
1213.867188	-67.480362
1214.843750	-67.819420
1215.820312	-67.102028
1216.796875	-67.842224
1217.773438	-68.128853
1218.750000	-68.379036
1219.726562	-68.279900
