Frequency (Hz)	Level (dB)
1671.875000	-36.184959
1687.500000	-41.703430
1703.125000	-45.862331
1718.750000	-47.899574
1734.375000	-48.558384
1750.000000	-48.315464
1765.625000	-47.664417
1781.250000	-45.963802
1796.875000	-41.993980
1812.500000	-36.103340
1828.125000	-33.057293
1843.750000	-36.019794
1859.375000	-41.583370
1875.000000	-44.729401
1890.625000	-45.979675
1906.250000	-46.208241
1921.875000	-45.887222
1937.500000	-44.622082
1953.125000	-41.888897
1968.750000	-37.099297
1984.375000	-31.864340
2000.000000	-31.520439
2015.625000	-36.284729
2031.250000	-40.680897
2046.875000	-42.862179
2062.500000	-43.725941
2078.125000	-43.660168
2093.750000	-42.732258
2109.375000	-41.136726
2125.000000	-37.887470
2140.625000	-32.676666
2156.250000	-29.370981
2171.875000	-31.381327
2187.500000	-36.293667
2203.125000	-39.109615
2218.750000	-40.439060
2234.375000	-41.097195
2250.000000	-40.889355
2265.625000	-39.486565
2281.250000	-37.072014
2296.875000	-33.148521
2312.500000	-28.852461
2328.125000	-27.713116
2343.750000	-31.140184
2359.375000	-35.337955
2375.000000	-37.509499
2390.625000	-38.431751
2406.250000	-38.421562
2421.875000	-37.626354
2437.500000	-36.238113
2453.125000	-33.462440
2468.750000	-29.569851
2484.375000	-26.458195
2500.000000	-27.026123
2515.625000	-30.743835
2531.250000	-33.990726
2546.875000	-35.753639
2562.500000	-36.102978
2578.125000	-36.065449
2593.750000	-35.385281
2609.375000	-33.674801
2625.000000	-30.501455
2640.625000	-27.126402
2656.250000	-25.575624
2671.875000	-27.135338
2687.500000	-30.443733
2703.125000	-33.188755
2718.750000	-34.583500
2734.375000	-35.289070
2750.000000	-34.972107
2765.625000	-33.889397
2781.250000	-32.139698
2796.875000	-29.317707
2812.500000	-26.154316
2828.125000	-25.444487
2843.750000	-27.845753
2859.375000	-31.023525
2875.000000	-33.232571
2890.625000	-34.394440
2906.250000	-34.719437
2921.875000	-34.739605
2937.500000	-33.734951
2953.125000	-31.720249
2968.750000	-28.740152
2984.375000	-26.068701
3000.000000	-26.169371
3015.625000	-28.864571
3031.250000	-32.202484
3046.875000	-34.163460
3062.500000	-35.107761
3078.125000	-35.475719
3093.750000	-34.867615
3109.375000	-33.455841
3125.000000	-31.191515
3140.625000	-27.538523
3156.250000	-25.668814
3171.875000	-27.313114
3187.500000	-30.776068
3203.125000	-33.652527
3218.750000	-35.129704
3234.375000	-35.839096
3250.000000	-35.734249
3265.625000	-34.773094
3281.250000	-33.057575
3296.875000	-30.290478
3312.500000	-27.252010
3328.125000	-26.794468
3343.750000	-29.068550
3359.375000	-32.227982
3375.000000	-34.470062
3390.625000	-35.859474
3406.250000	-36.243462
3421.875000	-35.996761
3437.500000	-34.735367
3453.125000	-32.286602
3468.750000	-29.342014
3484.375000	-27.066629
3500.000000	-27.728205
3515.625000	-30.442499
3531.250000	-33.292435
3546.875000	-35.096836
3562.500000	-35.751915
3578.125000	-36.008171
3593.750000	-35.292816
3609.375000	-33.802589
3625.000000	-31.259827
3640.625000	-28.303978
3656.250000	-27.061619
3671.875000	-28.554415
3687.500000	-31.339762
3703.125000	-33.591644
3718.750000	-34.909397
3734.375000	-35.460991
3750.000000	-35.474449
3765.625000	-34.384121
3781.250000	-32.462196
3796.875000	-29.734724
3812.500000	-27.253891
3828.125000	-26.992437
3843.750000	-28.913370
3859.375000	-31.538752
3875.000000	-33.216393
3890.625000	-34.237499
3906.250000	-34.470833
3921.875000	-33.659306
3937.500000	-32.272865
3953.125000	-30.352655
3968.750000	-27.858854
3984.375000	-26.326555
4000.000000	-27.015282
4015.625000	-29.042049
4031.250000	-31.065050
4046.875000	-32.244503
4062.500000	-32.787590
4078.125000	-32.581604
4093.750000	-31.858150
4109.375000	-30.346172
4125.000000	-28.302382
4140.625000	-26.431948
4156.250000	-25.804533
4171.875000	-26.881586
4187.500000	-28.543358
4203.125000	-29.803118
4218.750000	-30.657797
4234.375000	-30.861710
4250.000000	-30.589754
4265.625000	-29.773293
4281.250000	-28.555618
4296.875000	-26.964090
4312.500000	-25.718800
4328.125000	-25.579168
4343.750000	-26.389587
4359.375000	-27.690842
4375.000000	-28.832861
4390.625000	-29.368153
4406.250000	-29.941792
4421.875000	-29.718067
4437.500000	-29.280064
4453.125000	-28.550285
4468.750000	-27.152245
4484.375000	-26.179527
4500.000000	-25.534853
4515.625000	-25.775770
4531.250000	-26.940168
4546.875000	-28.297913
4562.500000	-29.440626
4578.125000	-30.396580
4593.750000	-30.750975
4609.375000	-30.483231
4625.000000	-29.871939
4640.625000	-28.270601
4656.250000	-26.331839
4671.875000	-25.189854
4687.500000	-25.851488
4703.125000	-28.018570
4718.750000	-30.399885
4734.375000	-32.003357
4750.000000	-32.942345
4765.625000	-33.147739
4781.250000	-32.587543
4796.875000	-31.273268
4812.500000	-28.691568
4828.125000	-25.941662
4843.750000	-25.440571
4859.375000	-27.746557
4875.000000	-30.684803
4890.625000	-33.021999
4906.250000	-34.532429
4921.875000	-35.211460
4937.500000	-34.925499
4953.125000	-33.837315
4968.750000	-31.558239
4984.375000	-28.452261
5000.000000	-25.983801
5015.625000	-27.019676
5031.250000	-30.664095
5046.875000	-33.737312
5062.500000	-35.834812
5078.125000	-36.722576
5093.750000	-36.854897
5109.375000	-36.162907
5125.000000	-34.305088
5140.625000	-31.310867
5156.250000	-27.617512
5171.875000	-26.625116
5187.500000	-29.582495
5203.125000	-33.466030
5218.750000	-35.782253
5234.375000	-37.156193
5250.000000	-37.917770
5265.625000	-37.668442
5281.250000	-36.624165
5296.875000	-34.202816
5312.500000	-30.432533
5328.125000	-27.434950
5343.750000	-28.510473
5359.375000	-32.527000
5375.000000	-36.136810
5390.625000	-38.515442
5406.250000	-39.192036
5421.875000	-39.110329
5437.500000	-38.625298
5453.125000	-36.760090
5468.750000	-33.525215
5484.375000	-29.458256
5500.000000	-28.135809
5515.625000	-30.854422
5531.250000	-34.824856
5546.875000	-37.825619
5562.500000	-39.459579
5578.125000	-39.805679
5593.750000	-39.464600
5609.375000	-38.160824
5625.000000	-35.923157
5640.625000	-32.320965
5656.250000	-28.662931
5671.875000	-29.299120
5687.500000	-33.249405
5703.125000	-36.615551
5718.750000	-38.751568
5734.375000	-39.849636
5750.000000	-39.972458
5765.625000	-39.404388
5781.250000	-37.730175
5796.875000	-34.524067
5812.500000	-30.545725
5828.125000	-28.848749
5843.750000	-31.351419
5859.375000	-35.416473
5875.000000	-38.108654
5890.625000	-39.828522
5906.250000	-40.368771
5921.875000	-39.956333
5937.500000	-38.980686
5953.125000	-36.856586
5968.750000	-33.166584
5984.375000	-29.527658
6000.000000	-29.507784
6015.625000	-32.940250
6031.250000	-36.596382
6046.875000	-38.781811
6062.500000	-39.869644
6078.125000	-40.014042
6093.750000	-39.458157
6109.375000	-38.073559
6125.000000	-35.171394
6140.625000	-31.511957
6156.250000	-29.446484
6171.875000	-31.271233
6187.500000	-35.113949
6203.125000	-37.842445
6218.750000	-39.591057
6234.375000	-40.334805
6250.000000	-39.758041
6265.625000	-38.838116
6281.250000	-36.898140
6296.875000	-33.630569
6312.500000	-30.588089
6328.125000	-30.377003
6343.750000	-33.065968
6359.375000	-36.439098
6375.000000	-38.632809
6390.625000	-39.624649
6406.250000	-39.980251
6421.875000	-39.408016
6437.500000	-38.071953
6453.125000	-35.432632
6468.750000	-32.160271
6484.375000	-30.518230
6500.000000	-31.953938
6515.625000	-35.274166
6531.250000	-38.040359
6546.875000	-39.688812
6562.500000	-40.071049
6578.125000	-39.898956
6593.750000	-38.683487
6609.375000	-37.010799
6625.000000	-34.296715
6640.625000	-32.030827
6656.250000	-32.501053
6671.875000	-35.432522
6687.500000	-38.066975
6703.125000	-39.665478
6718.750000	-40.349297
6734.375000	-40.428345
6750.000000	-39.404011
6765.625000	-37.757729
6781.250000	-35.984673
6796.875000	-34.762917
6812.500000	-35.056358
6828.125000	-36.858395
6843.750000	-38.761940
6859.375000	-40.195465
6875.000000	-41.005898
6890.625000	-41.194988
6906.250000	-40.726170
6921.875000	-40.067883
6937.500000	-39.923008
6953.125000	-40.300056
6968.750000	-40.809544
6984.375000	-41.725288
7000.000000	-42.783409
7015.625000	-43.040298
7031.250000	-43.171127
7046.875000	-43.768383
7062.500000	-44.943810
7078.125000	-46.075466
7093.750000	-47.223209
7109.375000	-48.307091
7125.000000	-49.254704
7140.625000	-49.548691
7156.250000	-49.507183
7171.875000	-49.039482
7187.500000	-48.756519
7203.125000	-49.909763
7218.750000	-52.362114
7234.375000	-55.028091
7250.000000	-57.101265
7265.625000	-58.270275
7281.250000	-59.104786
7296.875000	-59.231762
7312.500000	-59.069317
7328.125000	-58.165028
7343.750000	-57.909878
7359.375000	-58.568218
7375.000000	-60.768169
7390.625000	-64.249161
7406.250000	-67.018784
7421.875000	-69.066574
7437.500000	-70.197739
7453.125000	-70.731758
7468.750000	-70.672745
7484.375000	-69.705215
7500.000000	-68.764725
7515.625000	-69.423805
7531.250000	-72.048798
7546.875000	-75.313637
7562.500000	-78.195366
7578.125000	-80.844696
7593.750000	-82.601486
7609.375000	-83.950600
7625.000000	-84.894775
7640.625000	-85.695526
7656.250000	-86.102371
7671.875000	-86.219337
7687.500000	-88.578514
7703.125000	-92.712936
7718.750000	-96.423988
7734.375000	-99.803749
7750.000000	-102.879723
7765.625000	-105.817627
7781.250000	-109.502449
7796.875000	-112.882729
7812.500000	-116.151299
7828.125000	-119.695107
7843.750000	-123.775322
7859.375000	-128.855301
7875.000000	-135.335403
7890.625000	-140.884125
7906.250000	-143.583649
7921.875000	-144.300003
7937.500000	-144.586685
7953.125000	-144.732513
7968.750000	-144.817612
7984.375000	-144.873383
