Frequency (Hz)	Level (dB)
175.781250	-82.673210
176.757812	-82.696945
177.734375	-82.942818
178.710938	-81.935593
179.687500	-81.913788
180.664062	-82.942360
181.640625	-82.649765
182.617188	-82.272385
183.593750	-82.816109
184.570312	-84.040672
185.546875	-82.320999
186.523438	-82.269745
187.500000	-82.736229
188.476562	-83.403374
189.453125	-82.813034
190.429688	-82.741180
191.406250	-82.670723
192.382812	-83.321465
193.359375	-83.792099
194.335938	-82.667458
195.312500	-82.514183
196.289062	-83.039680
197.265625	-83.322227
198.242188	-83.224892
199.218750	-82.479500
200.195312	-82.431129
201.171875	-83.410179
202.148438	-83.024513
203.125000	-83.095856
204.101562	-83.089912
205.078125	-82.025360
206.054688	-81.917465
207.031250	-82.630394
208.007812	-83.071678
208.984375	-82.969604
209.960938	-83.893547
210.937500	-84.357391
211.914062	-82.754120
212.890625	-82.208549
213.867188	-83.474365
214.843750	-83.359741
215.820312	-83.808617
216.796875	-82.678986
217.773438	-82.142975
218.750000	-82.963387
219.726562	-83.311569
220.703125	-83.261078
221.679688	-83.865532
222.656250	-83.376068
223.632812	-82.772034
224.609375	-82.470131
225.585938	-83.079384
226.562500	-83.344566
227.539062	-82.879219
228.515625	-83.206306
229.492188	-83.462242
230.468750	-82.940788
231.445312	-82.884026
232.421875	-82.717789
233.398438	-83.058517
234.375000	-83.357010
235.351562	-83.675240
236.328125	-83.625580
237.304688	-83.642036
238.281250	-84.281372
239.257812	-83.597404
240.234375	-83.704659
241.210938	-82.982666
242.187500	-82.462891
243.164062	-82.910210
244.140625	-83.368088
245.117188	-83.692154
246.093750	-83.784355
247.070312	-83.312225
248.046875	-83.202454
249.023438	-83.032158
250.000000	-83.559410
250.976562	-83.446205
251.953125	-82.840858
252.929688	-82.610695
253.906250	-82.512276
254.882812	-82.947517
255.859375	-83.890686
256.835938	-84.034111
257.812500	-83.596100
258.789062	-83.199165
259.765625	-83.506912
260.742188	-84.048340
261.718750	-83.738327
262.695312	-83.369095
263.671875	-83.752525
264.648438	-83.514679
265.625000	-83.558067
266.601562	-83.339088
267.578125	-83.676849
268.554688	-83.375587
269.531250	-83.260574
270.507812	-83.865013
271.484375	-83.544449
272.460938	-83.229706
273.437500	-84.226036
274.414062	-83.807678
275.390625	-83.211792
276.367188	-84.069733
277.343750	-83.903214
278.320312	-83.473595
279.296875	-83.999939
280.273438	-84.345795
281.250000	-84.044678
282.226562	-83.651962
283.203125	-83.731461
284.179688	-84.587700
285.156250	-84.200172
286.132812	-84.263153
287.109375	-83.771240
288.085938	-82.662888
289.062500	-82.716789
290.039062	-83.740997
291.015625	-84.100182
291.992188	-84.221909
292.968750	-83.373726
293.945312	-83.179054
294.921875	-83.639275
295.898438	-84.167404
296.875000	-83.960876
297.851562	-84.526337
298.828125	-84.057739
299.804688	-83.883110
300.781250	-83.498886
301.757812	-83.782349
302.734375	-83.905960
303.710938	-83.836678
304.687500	-83.894157
305.664062	-83.947556
306.640625	-83.608696
307.617188	-83.767860
308.593750	-84.210686
309.570312	-83.830254
310.546875	-84.021149
311.523438	-84.526085
312.500000	-84.055489
313.476562	-83.595100
314.453125	-83.466949
315.429688	-84.097939
316.406250	-85.011948
317.382812	-84.410339
318.359375	-83.658638
319.335938	-84.228813
320.312500	-83.116447
321.289062	-82.673889
322.265625	-83.727707
323.242188	-84.089409
324.218750	-84.111946
325.195312	-84.221039
326.171875	-83.409409
327.148438	-83.045990
328.125000	-83.063309
329.101562	-83.420708
330.078125	-83.370499
331.054688	-83.820168
332.031250	-84.279739
333.007812	-85.061226
333.984375	-83.914680
334.960938	-84.015778
335.937500	-84.290634
336.914062	-84.746597
337.890625	-84.023117
338.867188	-84.221123
339.843750	-84.400795
340.820312	-84.153481
341.796875	-83.504906
342.773438	-83.898819
343.750000	-84.154236
344.726562	-84.147728
345.703125	-83.819420
346.679688	-83.906219
347.656250	-83.845963
348.632812	-83.757256
349.609375	-83.578117
350.585938	-83.193748
351.562500	-82.846481
352.539062	-84.328751
353.515625	-84.461380
354.492188	-83.280632
355.468750	-83.650734
356.445312	-83.907150
357.421875	-83.079536
358.398438	-83.163696
359.375000	-84.098305
360.351562	-83.812241
361.328125	-84.131470
362.304688	-83.827377
363.281250	-83.561081
364.257812	-83.976006
365.234375	-84.298424
366.210938	-84.025818
367.187500	-83.749565
368.164062	-83.804138
369.140625	-83.932564
370.117188	-85.315926
371.093750	-84.584145
372.070312	-84.661354
373.046875	-84.117882
374.023438	-82.853485
375.000000	-82.734573
375.976562	-83.715134
376.953125	-84.271561
377.929688	-84.009361
378.906250	-84.369247
379.882812	-83.975639
380.859375	-84.160507
381.835938	-82.963310
382.812500	-83.076393
383.789062	-83.978554
384.765625	-83.317474
385.742188	-83.810295
386.718750	-84.724396
387.695312	-84.436798
388.671875	-84.401871
389.648438	-83.577126
390.625000	-82.801811
391.601562	-83.190445
392.578125	-83.827011
393.554688	-84.172394
394.531250	-83.966637
395.507812	-83.896057
396.484375	-83.928131
397.460938	-84.292648
398.437500	-84.918373
399.414062	-84.055534
400.390625	-84.297997
401.367188	-83.737152
402.343750	-83.698021
403.320312	-84.172615
404.296875	-84.433151
405.273438	-84.406677
406.250000	-84.513725
407.226562	-84.948883
408.203125	-84.451035
409.179688	-84.087204
410.156250	-83.793198
411.132812	-83.702545
412.109375	-83.206619
413.085938	-82.516632
414.062500	-82.451180
415.039062	-82.821365
416.015625	-83.489609
416.992188	-83.622055
417.968750	-83.640282
418.945312	-83.910011
419.921875	-84.467575
420.898438	-83.900024
421.875000	-83.267693
422.851562	-83.002045
423.828125	-84.204292
424.804688	-83.604012
425.781250	-83.647820
426.757812	-83.747208
427.734375	-83.871468
428.710938	-84.649712
429.687500	-83.746407
430.664062	-82.560440
431.640625	-82.593475
432.617188	-82.805466
433.593750	-83.287910
434.570312	-83.602341
435.546875	-83.700500
436.523438	-83.502762
437.500000	-82.788925
438.476562	-82.819679
439.453125	-83.431168
440.429688	-84.197235
441.406250	-84.095543
442.382812	-82.526695
443.359375	-82.650749
444.335938	-83.175598
445.312500	-83.421249
446.289062	-82.919395
447.265625	-83.193459
448.242188	-83.933884
449.218750	-84.546875
450.195312	-83.375641
451.171875	-83.577454
452.148438	-83.716408
453.125000	-83.828201
454.101562	-83.813660
455.078125	-83.049973
456.054688	-83.171898
457.031250	-82.427460
458.007812	-82.244835
458.984375	-82.668030
459.960938	-82.348152
460.937500	-82.589676
461.914062	-82.078835
462.890625	-82.687141
463.867188	-82.977234
464.843750	-82.800400
465.820312	-82.438629
466.796875	-82.374924
467.773438	-82.991371
468.750000	-83.096550
469.726562	-83.609489
470.703125	-83.336433
471.679688	-83.741287
472.656250	-83.024368
473.632812	-82.216995
474.609375	-82.403671
475.585938	-83.449821
476.562500	-83.586090
477.539062	-83.023140
478.515625	-83.430138
479.492188	-82.907623
480.468750	-82.209023
481.445312	-83.161568
482.421875	-84.384430
483.398438	-83.394585
484.375000	-83.017212
485.351562	-82.855217
486.328125	-82.602310
487.304688	-82.151131
488.281250	-82.383331
489.257812	-82.617928
490.234375	-81.834740
491.210938	-82.017738
492.187500	-82.016998
493.164062	-81.812439
494.140625	-81.235504
495.117188	-81.662300
496.093750	-82.386147
497.070312	-82.115356
498.046875	-82.160263
499.023438	-82.835327
500.000000	-82.789925
500.976562	-81.785126
501.953125	-82.297539
502.929688	-82.172935
503.906250	-81.712677
504.882812	-82.196892
505.859375	-81.887062
506.835938	-81.277458
507.812500	-82.183197
508.789062	-82.067383
509.765625	-82.615440
510.742188	-81.897308
511.718750	-81.328186
512.695312	-82.914566
513.671875	-82.964577
514.648438	-82.592995
515.625000	-82.412445
516.601562	-82.690559
517.578125	-81.882347
518.554688	-81.873909
519.531250	-82.268478
520.507812	-81.895699
521.484375	-81.566124
522.460938	-82.397148
523.437500	-81.774963
524.414062	-82.421310
525.390625	-81.839882
526.367188	-81.555351
527.343750	-81.208916
528.320312	-80.660011
529.296875	-81.473686
530.273438	-81.707794
531.250000	-82.018700
532.226562	-81.766815
533.203125	-81.822655
534.179688	-82.028168
535.156250	-81.777802
536.132812	-81.424728
537.109375	-81.300911
538.085938	-81.041374
539.062500	-81.545143
540.039062	-81.459778
541.015625	-81.455879
541.992188	-82.135529
542.968750	-81.650497
543.945312	-81.645515
544.921875	-81.003372
545.898438	-81.057831
546.875000	-81.169609
547.851562	-80.988449
548.828125	-81.263809
549.804688	-81.478477
550.781250	-81.421539
551.757812	-80.859970
552.734375	-80.337158
553.710938	-80.239967
554.687500	-80.793159
555.664062	-81.273346
556.640625	-80.216560
557.617188	-80.680367
558.593750	-81.305267
559.570312	-81.111244
560.546875	-81.439934
561.523438	-81.171242
562.500000	-80.210579
563.476562	-79.907028
564.453125	-79.923935
565.429688	-80.567375
566.406250	-81.063538
567.382812	-81.680618
568.359375	-81.348183
569.335938	-80.964722
570.312500	-80.960770
571.289062	-81.008842
572.265625	-80.000290
573.242188	-80.109459
574.218750	-80.055290
575.195312	-79.516586
576.171875	-79.772766
577.148438	-79.884636
578.125000	-79.769920
579.101562	-80.429337
580.078125	-80.070892
581.054688	-79.460777
582.031250	-78.771530
583.007812	-79.629036
583.984375	-80.830254
584.960938	-80.535774
585.937500	-80.653015
586.914062	-80.628212
587.890625	-80.492615
588.867188	-80.846046
589.843750	-80.470879
590.820312	-79.837219
591.796875	-79.264000
592.773438	-79.759712
593.750000	-80.060394
594.726562	-79.794380
595.703125	-79.032959
596.679688	-78.736465
597.656250	-79.156403
598.632812	-79.381149
599.609375	-80.531715
600.585938	-79.896683
601.562500	-79.326195
602.539062	-79.227020
603.515625	-79.069984
604.492188	-79.210129
605.468750	-79.854530
606.445312	-80.340813
607.421875	-78.917572
608.398438	-79.733688
609.375000	-78.984604
610.351562	-79.171730
611.328125	-79.334587
612.304688	-79.227188
613.281250	-79.263451
614.257812	-78.434319
615.234375	-79.018295
616.210938	-79.293434
617.187500	-79.021370
618.164062	-79.131500
619.140625	-78.711601
620.117188	-78.462898
621.093750	-79.201271
622.070312	-79.097260
623.046875	-79.477058
624.023438	-78.613098
625.000000	-78.427864
625.976562	-78.801529
626.953125	-78.400368
627.929688	-78.396652
628.906250	-78.195404
629.882812	-78.397469
630.859375	-78.847664
631.835938	-78.587646
632.812500	-78.975456
633.789062	-78.979736
634.765625	-78.648605
635.742188	-77.998947
636.718750	-77.645149
637.695312	-77.366554
638.671875	-77.186981
639.648438	-77.225777
640.625000	-78.168465
641.601562	-78.030136
642.578125	-77.945671
643.554688	-77.589859
644.531250	-77.895241
645.507812	-77.374313
646.484375	-77.270203
647.460938	-77.684471
648.437500	-77.138756
649.414062	-77.461212
650.390625	-78.352699
651.367188	-77.973251
652.343750	-76.317337
653.320312	-76.774292
654.296875	-76.357193
655.273438	-76.515999
656.250000	-77.531143
657.226562	-77.702682
658.203125	-76.810066
659.179688	-76.451469
660.156250	-76.884468
661.132812	-77.136757
662.109375	-77.191246
663.085938	-77.622360
664.062500	-77.271797
665.039062	-77.298218
666.015625	-76.817856
666.992188	-76.959869
667.968750	-76.550354
668.945312	-75.812210
669.921875	-76.506065
670.898438	-75.446556
671.875000	-75.460983
672.851562	-75.799553
673.828125	-75.561676
674.804688	-76.260025
675.781250	-76.177544
676.757812	-75.902756
677.734375	-76.083389
678.710938	-75.457489
679.687500	-75.439781
680.664062	-75.476440
681.640625	-74.306328
682.617188	-74.321815
683.593750	-75.467278
684.570312	-75.423286
685.546875	-74.768059
686.523438	-75.736862
687.500000	-74.888405
688.476562	-74.916763
689.453125	-74.313858
690.429688	-74.450195
691.406250	-75.274033
692.382812	-74.082695
693.359375	-74.416641
694.335938	-75.010704
695.312500	-75.037628
696.289062	-74.703896
697.265625	-73.890968
698.242188	-73.791023
699.218750	-73.605087
700.195312	-73.578110
701.171875	-73.385567
702.148438	-74.121986
703.125000	-73.633247
704.101562	-73.641548
705.078125	-73.480682
706.054688	-74.379082
707.031250	-74.500198
708.007812	-73.284134
708.984375	-72.560402
709.960938	-72.230659
710.937500	-72.624893
711.914062	-72.718399
712.890625	-72.454041
713.867188	-72.326195
714.843750	-72.302101
715.820312	-71.812416
716.796875	-72.077873
717.773438	-72.217224
718.750000	-72.240715
719.726562	-71.723518
720.703125	-72.742065
721.679688	-73.554283
722.656250	-72.454926
723.632812	-71.924133
724.609375	-71.664848
725.585938	-71.171646
726.562500	-70.838242
727.539062	-71.515381
728.515625	-71.858177
729.492188	-71.131477
730.468750	-70.876534
731.445312	-71.187119
732.421875	-71.441696
733.398438	-70.993111
734.375000	-69.147926
735.351562	-70.142181
736.328125	-70.433350
737.304688	-70.411530
738.281250	-70.334877
739.257812	-69.740463
740.234375	-70.135422
741.210938	-70.287338
742.187500	-70.460533
743.164062	-70.356026
744.140625	-68.778671
745.117188	-68.521530
746.093750	-69.929230
747.070312	-69.938255
748.046875	-70.152885
749.023438	-70.127930
750.000000	-69.217781
750.976562	-68.482445
751.953125	-67.942406
752.929688	-68.070412
753.906250	-69.216431
754.882812	-68.550079
755.859375	-68.048943
756.835938	-67.884171
757.812500	-68.192673
758.789062	-68.371986
759.765625	-67.225006
760.742188	-66.323380
761.718750	-66.858994
762.695312	-66.896553
763.671875	-66.270203
764.648438	-66.504837
765.625000	-66.946259
766.601562	-67.065254
767.578125	-66.011032
768.554688	-65.334770
769.531250	-65.295769
770.507812	-65.454727
771.484375	-65.505470
772.460938	-65.488258
773.437500	-65.614731
774.414062	-66.081001
775.390625	-65.254105
776.367188	-64.474205
777.343750	-64.442848
778.320312	-65.509422
779.296875	-65.039940
780.273438	-65.164406
781.250000	-66.028763
782.226562	-65.359619
783.203125	-64.817612
784.179688	-64.310913
785.156250	-64.558495
786.132812	-63.888790
787.109375	-63.613697
788.085938	-64.057289
789.062500	-63.271774
790.039062	-62.489944
791.015625	-63.814117
791.992188	-63.074921
792.968750	-62.239048
793.945312	-63.167412
794.921875	-63.542931
795.898438	-63.595901
796.875000	-62.995136
797.851562	-62.492031
798.828125	-62.511784
799.804688	-62.324017
800.781250	-63.097080
801.757812	-63.072926
802.734375	-61.994408
803.710938	-62.251812
804.687500	-62.857140
805.664062	-63.137283
806.640625	-63.130947
807.617188	-62.468346
808.593750	-62.329231
809.570312	-61.727921
810.546875	-62.468105
811.523438	-62.885757
812.500000	-63.401600
813.476562	-63.399944
814.453125	-63.952560
815.429688	-63.192940
816.406250	-62.264919
817.382812	-62.802406
818.359375	-63.218590
819.335938	-64.068718
820.312500	-64.304474
821.289062	-63.823776
822.265625	-62.753345
823.242188	-63.132168
824.218750	-63.698307
825.195312	-64.225204
826.171875	-63.999657
827.148438	-63.968082
828.125000	-64.181496
829.101562	-64.168350
830.078125	-64.628632
831.054688	-64.432549
832.031250	-63.636917
833.007812	-64.137581
833.984375	-64.871346
834.960938	-65.182983
835.937500	-65.444473
836.914062	-65.330231
837.890625	-65.601677
838.867188	-66.176163
839.843750	-64.957771
840.820312	-65.530327
841.796875	-66.409767
842.773438	-65.542709
843.750000	-66.210327
844.726562	-65.766335
845.703125	-66.089821
846.679688	-66.308838
847.656250	-66.774445
848.632812	-66.452141
849.609375	-66.709015
850.585938	-67.117996
851.562500	-67.969604
852.539062	-67.848198
853.515625	-67.607826
854.492188	-67.622009
855.468750	-68.410583
856.445312	-67.788345
857.421875	-67.523911
858.398438	-67.396767
859.375000	-67.705254
860.351562	-67.908043
861.328125	-68.744583
862.304688	-68.003151
863.281250	-68.274620
864.257812	-68.086861
865.234375	-68.414955
866.210938	-68.033318
867.187500	-68.407372
868.164062	-69.080643
869.140625	-69.096321
870.117188	-69.184677
871.093750	-69.541252
872.070312	-68.809464
873.046875	-69.149559
874.023438	-70.077988
875.000000	-70.192703
875.976562	-69.537819
876.953125	-69.671593
877.929688	-70.092415
878.906250	-70.932320
879.882812	-71.037033
880.859375	-70.848694
881.835938	-70.167656
882.812500	-70.191872
883.789062	-70.266602
884.765625	-70.534760
885.742188	-71.068726
886.718750	-71.078751
887.695312	-70.433899
888.671875	-70.893959
889.648438	-71.368790
890.625000	-70.841324
891.601562	-70.741600
892.578125	-70.855438
893.554688	-71.470253
894.531250	-71.907028
895.507812	-70.565796
896.484375	-71.117035
897.460938	-71.927719
898.437500	-71.829132
899.414062	-71.103668
900.390625	-70.790527
901.367188	-71.175400
902.343750	-71.044197
903.320312	-71.678528
904.296875	-71.609566
905.273438	-71.500664
906.250000	-71.350250
907.226562	-71.575951
908.203125	-72.044716
909.179688	-71.695587
910.156250	-71.298050
911.132812	-71.742607
912.109375	-72.564781
913.085938	-72.226364
914.062500	-72.302704
915.039062	-73.515739
916.015625	-73.170593
916.992188	-72.223015
917.968750	-72.947594
918.945312	-73.652740
919.921875	-73.942917
920.898438	-73.555855
921.875000	-73.401344
922.851562	-73.776611
923.828125	-73.860397
924.804688	-73.362892
925.781250	-73.113815
926.757812	-73.047424
927.734375	-73.473816
928.710938	-73.655540
929.687500	-72.840302
930.664062	-72.954445
931.640625	-73.295563
932.617188	-73.468887
933.593750	-74.739571
934.570312	-74.342445
935.546875	-73.365913
936.523438	-73.199974
937.500000	-73.022652
938.476562	-73.125160
939.453125	-73.948509
940.429688	-73.689980
941.406250	-74.299889
942.382812	-74.389427
943.359375	-74.739197
944.335938	-74.251801
945.312500	-74.091263
946.289062	-74.329285
947.265625	-74.640694
948.242188	-74.275215
949.218750	-73.732361
950.195312	-73.827209
951.171875	-74.734871
952.148438	-75.141663
953.125000	-75.867302
954.101562	-75.063881
955.078125	-74.578979
956.054688	-73.834297
957.031250	-74.419518
958.007812	-75.303673
958.984375	-74.724876
959.960938	-75.118301
960.937500	-75.238319
961.914062	-75.250427
962.890625	-75.131668
963.867188	-75.082840
964.843750	-74.445251
965.820312	-73.969429
966.796875	-74.187172
967.773438	-74.947510
968.750000	-74.947945
969.726562	-74.358238
970.703125	-73.956352
971.679688	-74.245293
972.656250	-75.173416
973.632812	-74.592773
974.609375	-75.103447
975.585938	-75.052498
976.562500	-74.430908
977.539062	-75.321503
978.515625	-75.979065
979.492188	-75.605255
980.468750	-75.805359
981.445312	-75.949905
982.421875	-76.472488
983.398438	-76.630264
984.375000	-76.228691
985.351562	-75.330803
986.328125	-74.801064
987.304688	-75.093910
988.281250	-75.317154
989.257812	-76.195976
990.234375	-76.438469
991.210938	-76.400681
992.187500	-76.000771
993.164062	-75.336555
994.140625	-75.680794
995.117188	-75.475548
996.093750	-75.146225
997.070312	-77.074493
998.046875	-76.629517
999.023438	-76.358871
1000.000000	-76.388031
1000.976562	-76.102242
1001.953125	-75.882935
1002.929688	-75.972473
1003.906250	-75.565407
1004.882812	-75.912895
1005.859375	-76.042816
1006.835938	-76.202942
1007.812500	-76.584007
1008.789062	-76.562935
1009.765625	-75.514252
1010.742188	-75.577606
1011.718750	-76.024963
1012.695312	-76.212944
1013.671875	-76.453415
1014.648438	-76.298683
1015.625000	-76.201012
1016.601562	-76.298164
1017.578125	-75.527740
1018.554688	-75.934975
1019.531250	-76.509155
1020.507812	-77.199234
1021.484375	-77.033257
1022.460938	-76.994522
1023.437500	-76.753311
1024.414062	-76.706955
1025.390625	-76.988457
1026.367188	-76.492897
1027.343750	-76.036514
1028.320312	-76.465477
1029.296875	-76.371452
1030.273438	-77.087280
1031.250000	-77.229012
1032.226562	-77.321762
1033.203125	-77.366058
1034.179688	-77.673927
1035.156250	-77.357697
1036.132812	-76.199081
1037.109375	-76.704720
1038.085938	-77.257256
1039.062500	-76.987656
1040.039062	-76.916420
1041.015625	-76.958176
1041.992188	-76.717049
1042.968750	-77.081619
1043.945312	-77.185631
1044.921875	-77.149719
1045.898438	-76.749855
1046.875000	-77.006134
1047.851562	-76.649681
1048.828125	-76.488571
1049.804688	-77.324745
1050.781250	-77.301811
1051.757812	-76.854439
1052.734375	-76.750343
1053.710938	-77.283058
1054.687500	-77.595161
1055.664062	-76.743835
1056.640625	-76.665901
1057.617188	-77.782310
1058.593750	-77.620377
1059.570312	-76.957573
1060.546875	-76.717239
1061.523438	-77.701393
1062.500000	-78.140472
1063.476562	-77.834846
1064.453125	-77.207184
1065.429688	-77.031441
1066.406250	-77.590538
1067.382812	-77.770615
1068.359375	-76.679535
1069.335938	-77.072899
1070.312500	-77.410126
1071.289062	-77.579887
1072.265625	-77.094276
1073.242188	-77.779251
1074.218750	-77.567505
1075.195312	-77.336235
1076.171875	-77.139023
1077.148438	-77.171646
1078.125000	-77.803093
1079.101562	-77.438126
1080.078125	-77.377296
1081.054688	-77.216927
1082.031250	-76.421341
1083.007812	-77.035065
1083.984375	-77.932884
1084.960938	-77.764191
1085.937500	-77.654434
1086.914062	-77.587982
1087.890625	-76.955070
1088.867188	-76.973381
1089.843750	-77.408989
1090.820312	-76.764290
1091.796875	-77.167290
1092.773438	-77.021187
1093.750000	-77.546181
1094.726562	-77.632500
1095.703125	-77.766624
1096.679688	-77.029686
1097.656250	-77.271423
1098.632812	-77.491501
1099.609375	-77.546577
1100.585938	-77.366699
1101.562500	-76.754837
1102.539062	-76.794456
1103.515625	-76.579536
1104.492188	-77.449768
1105.468750	-77.673386
1106.445312	-76.748558
1107.421875	-76.597061
1108.398438	-77.236816
1109.375000	-76.881111
1110.351562	-76.590988
1111.328125	-77.094170
1112.304688	-77.670067
1113.281250	-77.755486
1114.257812	-77.770416
1115.234375	-76.891945
1116.210938	-76.969460
1117.187500	-77.494530
1118.164062	-77.838455
1119.140625	-77.327667
1120.117188	-77.228790
1121.093750	-77.097992
1122.070312	-78.052368
1123.046875	-77.694168
1124.023438	-76.262894
1125.000000	-76.436447
1125.976562	-77.042305
1126.953125	-77.491043
1127.929688	-77.465561
1128.906250	-77.231956
1129.882812	-77.231865
1130.859375	-77.231163
1131.835938	-76.940460
1132.812500	-76.779610
1133.789062	-77.389725
1134.765625	-77.569962
1135.742188	-77.432564
1136.718750	-76.981796
1137.695312	-77.245529
1138.671875	-77.169952
1139.648438	-77.308823
1140.625000	-77.350433
1141.601562	-77.061424
1142.578125	-77.661293
1143.554688	-77.738220
1144.531250	-77.064735
1145.507812	-76.946533
1146.484375	-77.114723
1147.460938	-76.656250
1148.437500	-77.124641
1149.414062	-77.447990
1150.390625	-77.977905
1151.367188	-77.711113
1152.343750	-78.068169
1153.320312	-78.073189
1154.296875	-77.890198
1155.273438	-78.096313
1156.250000	-78.096992
1157.226562	-77.659721
1158.203125	-77.384102
1159.179688	-76.417549
1160.156250	-77.481812
1161.132812	-77.803123
1162.109375	-77.856743
1163.085938	-78.502792
1164.062500	-78.564018
1165.039062	-77.967949
1166.015625	-77.993797
1166.992188	-77.631393
1167.968750	-77.222260
1168.945312	-77.136063
1169.921875	-77.484962
1170.898438	-78.026566
1171.875000	-77.887062
1172.851562	-78.101097
1173.828125	-78.626663
1174.804688	-78.011345
1175.781250	-78.337059
1176.757812	-78.814949
1177.734375	-78.399208
1178.710938	-78.274521
1179.687500	-77.653427
1180.664062	-77.466278
1181.640625	-77.517906
1182.617188	-77.355896
1183.593750	-78.539627
1184.570312	-78.749329
1185.546875	-77.505333
1186.523438	-77.851212
1187.500000	-78.712738
1188.476562	-78.427338
1189.453125	-78.167625
1190.429688	-78.246208
1191.406250	-78.130264
1192.382812	-77.841873
1193.359375	-77.419083
1194.335938	-77.496628
1195.312500	-78.224884
1196.289062	-77.961166
1197.265625	-77.482109
1198.242188	-78.412369
1199.218750	-78.953796
1200.195312	-78.923447
1201.171875	-79.186028
1202.148438	-79.338432
1203.125000	-78.979477
1204.101562	-78.711800
1205.078125	-78.186401
1206.054688	-77.740021
1207.031250	-77.634720
1208.007812	-78.828964
1208.984375	-78.248764
1209.960938	-77.698311
1210.937500	-78.170921
1211.914062	-78.612457
1212.890625	-78.777184
1213.867188	-77.842751
1214.843750	-77.933693
1215.820312	-77.378357
1216.796875	-78.113716
1217.773438	-78.494202
1218.750000	-78.605347
1219.726562	-78.392410
