Frequency (Hz)	Level (dB)
169.921875	-76.181465
170.898438	-76.146812
171.875000	-76.464577
172.851562	-76.706055
173.828125	-76.139755
174.804688	-76.235229
175.781250	-75.952888
176.757812	-75.517883
177.734375	-76.327904
178.710938	-75.382492
179.687500	-75.355972
180.664062	-76.405754
181.640625	-75.692192
182.617188	-75.376625
183.593750	-75.354744
184.570312	-76.155220
185.546875	-74.827812
186.523438	-74.345001
187.500000	-74.906105
188.476562	-75.647995
189.453125	-75.223831
190.429688	-74.452980
191.406250	-74.327789
192.382812	-75.062492
193.359375	-75.834999
194.335938	-74.915352
195.312500	-73.789024
196.289062	-73.679909
197.265625	-73.928444
198.242188	-74.335426
199.218750	-73.639366
200.195312	-73.668755
201.171875	-73.818558
202.148438	-73.129578
203.125000	-73.224342
204.101562	-73.131096
205.078125	-72.948685
206.054688	-72.290604
207.031250	-72.427361
208.007812	-72.633591
208.984375	-72.885406
209.960938	-72.815071
210.937500	-72.670609
211.914062	-71.846825
212.890625	-71.190178
213.867188	-71.868523
214.843750	-71.897163
215.820312	-72.044754
216.796875	-71.054390
217.773438	-70.393723
218.750000	-70.948433
219.726562	-71.179451
220.703125	-71.148895
221.679688	-70.628006
222.656250	-70.671417
223.632812	-70.287811
224.609375	-69.579597
225.585938	-70.217598
226.562500	-69.614029
227.539062	-68.639633
228.515625	-69.013748
229.492188	-68.958786
230.468750	-68.675407
231.445312	-68.511505
232.421875	-67.837555
233.398438	-68.108238
234.375000	-68.395256
235.351562	-67.574135
236.328125	-67.656807
237.304688	-67.765312
238.281250	-67.777893
239.257812	-67.169998
240.234375	-66.461075
241.210938	-64.193672
242.187500	-64.652702
243.164062	-65.989128
244.140625	-65.649429
245.117188	-65.442970
246.093750	-64.965668
247.070312	-64.435928
248.046875	-64.251038
249.023438	-63.972828
250.000000	-64.656136
250.976562	-63.782486
251.953125	-62.697735
252.929688	-62.409290
253.906250	-61.743923
254.882812	-62.032822
255.859375	-62.840023
256.835938	-63.002712
257.812500	-62.430439
258.789062	-61.681698
259.765625	-61.737598
260.742188	-61.605030
261.718750	-60.974068
262.695312	-60.928600
263.671875	-61.060932
264.648438	-60.527287
265.625000	-61.383831
266.601562	-61.694351
267.578125	-61.569485
268.554688	-60.881149
269.531250	-61.022896
270.507812	-61.761436
271.484375	-61.412563
272.460938	-61.824123
273.437500	-62.681934
274.414062	-62.462967
275.390625	-62.460667
276.367188	-63.661064
277.343750	-62.925148
278.320312	-63.206692
279.296875	-63.628452
280.273438	-64.560829
281.250000	-64.707024
282.226562	-64.567314
283.203125	-65.145607
284.179688	-65.712349
285.156250	-65.820419
286.132812	-66.046021
287.109375	-65.408501
288.085938	-65.095436
289.062500	-65.066559
290.039062	-66.252365
291.015625	-67.011894
291.992188	-67.108742
292.968750	-66.389648
293.945312	-66.301682
294.921875	-67.478889
295.898438	-67.729660
296.875000	-67.356339
297.851562	-68.002106
298.828125	-67.992790
299.804688	-68.730400
300.781250	-68.543930
301.757812	-68.526306
302.734375	-68.791962
303.710938	-69.288162
304.687500	-68.741592
305.664062	-69.213165
306.640625	-68.853523
307.617188	-69.612022
308.593750	-70.157425
309.570312	-69.360252
310.546875	-69.859535
311.523438	-70.277657
312.500000	-70.356689
313.476562	-70.248055
314.453125	-70.303596
315.429688	-71.499046
316.406250	-72.057579
317.382812	-71.595566
318.359375	-71.066147
319.335938	-71.353821
320.312500	-70.270592
321.289062	-70.040192
322.265625	-71.103577
323.242188	-71.505829
324.218750	-71.279358
325.195312	-72.265831
326.171875	-71.628448
327.148438	-71.008408
328.125000	-71.368790
329.101562	-71.634384
330.078125	-71.762642
331.054688	-71.630348
332.031250	-72.237846
333.007812	-73.245476
333.984375	-72.705185
334.960938	-72.175621
335.937500	-72.701584
336.914062	-73.286583
337.890625	-73.128967
338.867188	-72.852745
339.843750	-72.924820
340.820312	-73.363480
341.796875	-72.965630
342.773438	-73.067650
343.750000	-73.428452
344.726562	-73.633812
345.703125	-73.156960
346.679688	-73.530952
347.656250	-72.787186
348.632812	-72.906059
349.609375	-73.100212
350.585938	-72.976151
351.562500	-72.446495
352.539062	-74.102776
353.515625	-73.883469
354.492188	-72.848328
355.468750	-73.975266
356.445312	-74.081894
357.421875	-73.179375
358.398438	-73.761612
359.375000	-74.452095
360.351562	-73.553558
361.328125	-74.128426
362.304688	-73.893242
363.281250	-74.128647
364.257812	-74.421402
365.234375	-74.393135
366.210938	-74.513435
367.187500	-73.752197
368.164062	-74.008392
369.140625	-74.207870
370.117188	-74.737587
371.093750	-74.768562
372.070312	-75.136971
373.046875	-74.213097
374.023438	-73.981110
375.000000	-73.433739
375.976562	-74.514626
376.953125	-74.814606
377.929688	-75.004013
378.906250	-74.351341
379.882812	-74.478073
380.859375	-73.954498
381.835938	-73.281662
382.812500	-73.867966
383.789062	-74.483070
384.765625	-74.018562
385.742188	-74.793900
386.718750	-74.867668
387.695312	-75.106224
388.671875	-75.215149
389.648438	-74.443039
390.625000	-74.144112
391.601562	-74.009468
392.578125	-74.574944
393.554688	-75.178925
394.531250	-75.093857
395.507812	-74.442673
396.484375	-74.261215
397.460938	-74.893021
398.437500	-75.539207
399.414062	-74.331436
400.390625	-74.558899
401.367188	-74.507790
402.343750	-74.516556
403.320312	-74.591896
404.296875	-75.126053
405.273438	-75.309364
406.250000	-75.124763
407.226562	-75.271652
408.203125	-74.795525
409.179688	-74.292046
410.156250	-74.820091
411.132812	-74.537209
412.109375	-73.841324
413.085938	-72.978409
414.062500	-73.552086
415.039062	-73.703697
416.015625	-73.710732
416.992188	-74.382729
417.968750	-74.223946
418.945312	-74.265182
419.921875	-74.537895
420.898438	-74.436295
421.875000	-74.160690
422.851562	-73.415306
423.828125	-74.465088
424.804688	-73.760086
425.781250	-73.946060
426.757812	-74.142235
427.734375	-74.256958
428.710938	-74.814545
429.687500	-74.356171
430.664062	-72.956398
431.640625	-72.595230
432.617188	-73.301636
433.593750	-73.744370
434.570312	-74.407166
435.546875	-73.685234
436.523438	-73.834335
437.500000	-73.150597
438.476562	-72.767197
439.453125	-73.239784
440.429688	-73.799751
441.406250	-73.282410
442.382812	-72.245605
443.359375	-72.358994
444.335938	-72.378372
445.312500	-72.885750
446.289062	-72.635284
447.265625	-72.872978
448.242188	-73.565796
449.218750	-74.124100
450.195312	-73.006119
451.171875	-73.009735
452.148438	-72.929909
453.125000	-73.052612
454.101562	-72.692230
455.078125	-72.097252
456.054688	-71.887955
457.031250	-71.387199
458.007812	-71.007057
458.984375	-71.669640
459.960938	-71.008522
460.937500	-71.062057
461.914062	-70.895142
462.890625	-71.041183
463.867188	-71.093224
464.843750	-70.981239
465.820312	-70.690331
466.796875	-71.344170
467.773438	-70.923248
468.750000	-70.921486
469.726562	-70.989319
470.703125	-70.870094
471.679688	-71.117043
472.656250	-70.660980
473.632812	-69.983665
474.609375	-69.885147
475.585938	-70.912964
476.562500	-70.663322
477.539062	-70.260109
478.515625	-70.683220
479.492188	-69.435272
480.468750	-68.842903
481.445312	-69.871429
482.421875	-70.942390
483.398438	-69.645683
484.375000	-68.804771
485.351562	-68.923805
486.328125	-68.396629
487.304688	-67.978485
488.281250	-68.710007
489.257812	-68.052467
490.234375	-67.287346
491.210938	-67.445580
492.187500	-66.828987
493.164062	-66.326340
494.140625	-65.634018
495.117188	-66.530182
496.093750	-66.252960
497.070312	-65.978951
498.046875	-66.283569
499.023438	-66.893623
500.000000	-66.305870
500.976562	-65.112671
501.953125	-65.369385
502.929688	-64.872780
503.906250	-64.917084
504.882812	-64.982239
505.859375	-64.541451
506.835938	-63.525406
507.812500	-63.834312
508.789062	-64.075424
509.765625	-64.380959
510.742188	-63.219769
511.718750	-62.609203
512.695312	-63.387375
513.671875	-63.432301
514.648438	-62.583111
515.625000	-62.542839
516.601562	-62.402397
517.578125	-61.928932
518.554688	-61.314262
519.531250	-61.661816
520.507812	-61.258823
521.484375	-60.389168
522.460938	-60.451473
523.437500	-60.730747
524.414062	-60.347359
525.390625	-59.938534
526.367188	-59.707947
527.343750	-59.675068
528.320312	-59.010792
529.296875	-58.922340
530.273438	-59.117649
531.250000	-60.007053
532.226562	-60.199089
533.203125	-59.911964
534.179688	-59.830894
535.156250	-59.728306
536.132812	-59.945374
537.109375	-60.053814
538.085938	-60.205513
539.062500	-61.126907
540.039062	-60.546577
541.015625	-60.790836
541.992188	-61.568306
542.968750	-61.797096
543.945312	-62.290085
544.921875	-61.409554
545.898438	-61.805157
546.875000	-62.179691
547.851562	-62.393486
548.828125	-62.971943
549.804688	-63.334114
550.781250	-63.455318
551.757812	-63.423740
552.734375	-63.170876
553.710938	-63.249283
554.687500	-63.639599
555.664062	-64.336502
556.640625	-64.059509
557.617188	-64.775566
558.593750	-66.273117
559.570312	-65.753464
560.546875	-66.277748
561.523438	-66.225494
562.500000	-65.509094
563.476562	-65.480804
564.453125	-65.616501
565.429688	-66.606079
566.406250	-67.438515
567.382812	-68.158302
568.359375	-68.206299
569.335938	-67.314262
570.312500	-67.477600
571.289062	-67.750099
572.265625	-66.970673
573.242188	-67.188858
574.218750	-68.132278
575.195312	-67.508057
576.171875	-68.003929
577.148438	-67.967987
578.125000	-68.112946
579.101562	-68.654297
580.078125	-68.336670
581.054688	-68.184151
582.031250	-67.666855
583.007812	-68.472229
583.984375	-70.261169
584.960938	-69.721268
585.937500	-69.821129
586.914062	-69.717010
587.890625	-69.731613
588.867188	-70.706635
589.843750	-69.831856
590.820312	-69.392410
591.796875	-69.395668
592.773438	-69.940231
593.750000	-70.822456
594.726562	-70.060768
595.703125	-69.611061
596.679688	-69.582253
597.656250	-69.920937
598.632812	-70.300438
599.609375	-71.101387
600.585938	-70.985008
601.562500	-70.608261
602.539062	-70.889091
603.515625	-70.837845
604.492188	-71.453613
605.468750	-72.491333
606.445312	-71.781357
607.421875	-70.914757
608.398438	-71.786613
609.375000	-71.405266
610.351562	-71.482727
611.328125	-71.586945
612.304688	-71.570602
613.281250	-71.897507
614.257812	-71.305901
615.234375	-71.578865
616.210938	-72.073807
617.187500	-72.033333
618.164062	-72.253578
619.140625	-71.744186
620.117188	-71.475945
621.093750	-72.193497
622.070312	-72.605255
623.046875	-73.183449
624.023438	-72.442139
625.000000	-72.438110
625.976562	-72.312660
626.953125	-72.110909
627.929688	-72.660431
628.906250	-72.825302
629.882812	-72.465462
630.859375	-72.916786
631.835938	-73.379478
632.812500	-74.001068
633.789062	-73.305954
634.765625	-73.363106
635.742188	-73.285965
636.718750	-72.498154
637.695312	-72.613686
638.671875	-72.397072
639.648438	-72.289932
640.625000	-73.140190
641.601562	-73.201630
642.578125	-72.701164
643.554688	-72.973740
644.531250	-73.381630
645.507812	-72.819313
646.484375	-72.959465
647.460938	-73.177666
648.437500	-73.254456
649.414062	-73.194748
650.390625	-74.250343
651.367188	-73.465118
652.343750	-72.013573
653.320312	-72.246384
654.296875	-72.622688
655.273438	-72.936882
656.250000	-73.758324
657.226562	-73.741989
658.203125	-73.034973
659.179688	-72.586205
660.156250	-73.625244
661.132812	-73.508354
662.109375	-73.618172
663.085938	-73.845711
664.062500	-73.527306
665.039062	-74.085503
666.015625	-73.973114
666.992188	-73.662903
667.968750	-73.018578
668.945312	-72.551178
669.921875	-73.010010
670.898438	-72.505760
671.875000	-72.586334
672.851562	-73.120224
673.828125	-72.727600
674.804688	-73.157860
675.781250	-73.442001
676.757812	-73.002449
677.734375	-73.402802
678.710938	-72.772179
679.687500	-72.710930
680.664062	-72.615715
681.640625	-71.935471
682.617188	-71.785492
683.593750	-72.739388
684.570312	-73.539391
685.546875	-72.282120
686.523438	-72.925514
687.500000	-72.657150
688.476562	-72.605782
689.453125	-72.257118
690.429688	-71.977036
691.406250	-72.562378
692.382812	-71.780136
693.359375	-72.291077
694.335938	-73.383446
695.312500	-73.337379
696.289062	-72.622520
697.265625	-71.875252
698.242188	-72.098549
699.218750	-71.864006
700.195312	-71.798058
701.171875	-72.056442
702.148438	-72.516457
703.125000	-71.700119
704.101562	-71.713684
705.078125	-72.055077
706.054688	-72.131615
707.031250	-72.061165
708.007812	-71.359070
708.984375	-71.047333
709.960938	-70.683578
710.937500	-70.867172
711.914062	-71.547386
712.890625	-70.958405
713.867188	-70.642296
714.843750	-71.302673
715.820312	-70.509476
716.796875	-70.686142
717.773438	-70.998817
718.750000	-70.772217
719.726562	-70.269287
720.703125	-71.734352
721.679688	-71.713921
722.656250	-70.531708
723.632812	-70.892227
724.609375	-70.605431
725.585938	-69.850929
726.562500	-69.732185
727.539062	-70.031990
728.515625	-70.551407
729.492188	-69.655937
730.468750	-69.624817
731.445312	-69.887184
732.421875	-70.144020
733.398438	-69.471497
734.375000	-68.488007
735.351562	-68.981995
736.328125	-69.243027
737.304688	-69.110909
738.281250	-68.995384
739.257812	-68.740364
740.234375	-68.785210
741.210938	-69.439453
742.187500	-69.550148
743.164062	-68.568367
744.140625	-67.428429
745.117188	-67.329979
746.093750	-68.383423
747.070312	-68.620064
748.046875	-68.368439
749.023438	-68.745697
750.000000	-67.800491
750.976562	-67.704903
751.953125	-66.957352
752.929688	-67.492905
753.906250	-67.824799
754.882812	-67.131584
755.859375	-66.744637
756.835938	-67.098076
757.812500	-66.663513
758.789062	-66.950279
759.765625	-65.713943
760.742188	-64.670921
761.718750	-65.018440
762.695312	-65.251770
763.671875	-64.444397
764.648438	-64.313751
765.625000	-64.614456
766.601562	-65.183022
767.578125	-64.351425
768.554688	-63.489761
769.531250	-63.142509
770.507812	-63.185616
771.484375	-62.976444
772.460938	-63.158028
773.437500	-63.037422
774.414062	-63.309494
775.390625	-62.739220
776.367188	-61.755039
777.343750	-61.354267
778.320312	-62.620663
779.296875	-61.903763
780.273438	-61.890259
781.250000	-62.560848
782.226562	-62.027508
783.203125	-60.989735
784.179688	-60.471558
785.156250	-60.481869
786.132812	-59.607811
787.109375	-59.306339
788.085938	-59.873474
789.062500	-59.154240
790.039062	-57.980549
791.015625	-58.628902
791.992188	-58.305656
792.968750	-57.552280
793.945312	-58.209122
794.921875	-57.976704
795.898438	-58.497166
796.875000	-58.027489
797.851562	-57.570442
798.828125	-57.147152
799.804688	-57.496178
800.781250	-58.087200
801.757812	-58.006172
802.734375	-57.166897
803.710938	-57.270222
804.687500	-58.558849
805.664062	-59.126930
806.640625	-59.093754
807.617188	-58.943562
808.593750	-58.575951
809.570312	-58.044888
810.546875	-58.979305
811.523438	-59.994755
812.500000	-61.308769
813.476562	-60.567822
814.453125	-61.371830
815.429688	-60.818039
816.406250	-60.338474
817.382812	-60.920246
818.359375	-61.473675
819.335938	-61.849140
820.312500	-62.727261
821.289062	-62.504448
822.265625	-62.066376
823.242188	-62.698078
824.218750	-62.969559
825.195312	-63.121956
826.171875	-63.116638
827.148438	-62.942432
828.125000	-63.826633
829.101562	-64.265251
830.078125	-64.424652
831.054688	-64.555664
832.031250	-63.978878
833.007812	-64.461288
833.984375	-65.091919
834.960938	-65.177162
835.937500	-65.412796
836.914062	-65.530212
837.890625	-65.771400
838.867188	-66.542572
839.843750	-65.216148
840.820312	-66.189903
841.796875	-66.994911
842.773438	-66.262810
843.750000	-66.396339
844.726562	-65.830826
845.703125	-66.484177
846.679688	-67.105713
847.656250	-67.799347
848.632812	-67.203979
849.609375	-67.014908
850.585938	-67.281158
851.562500	-68.335289
852.539062	-68.180641
853.515625	-68.153069
854.492188	-68.060959
855.468750	-68.358925
856.445312	-68.274025
857.421875	-68.126404
858.398438	-68.287682
859.375000	-68.353386
860.351562	-68.565407
861.328125	-68.711784
862.304688	-68.629288
863.281250	-68.637543
864.257812	-68.452164
865.234375	-68.533455
866.210938	-68.543327
867.187500	-68.993019
868.164062	-69.139694
869.140625	-69.729309
870.117188	-69.384483
871.093750	-69.523643
872.070312	-69.520065
873.046875	-69.312088
874.023438	-70.230934
875.000000	-70.361778
875.976562	-69.606956
876.953125	-69.813255
877.929688	-70.061913
878.906250	-70.844551
879.882812	-70.941513
880.859375	-70.573189
881.835938	-70.176414
882.812500	-70.427139
883.789062	-70.460365
884.765625	-70.329102
885.742188	-70.601349
886.718750	-70.909958
887.695312	-70.494736
888.671875	-70.713051
889.648438	-70.865837
890.625000	-70.720764
891.601562	-70.510040
892.578125	-70.333420
893.554688	-70.697342
894.531250	-70.890366
895.507812	-70.095245
896.484375	-70.698822
897.460938	-71.152138
898.437500	-70.881645
899.414062	-70.758720
900.390625	-70.198952
901.367188	-70.293938
902.343750	-70.225471
903.320312	-70.707893
904.296875	-70.256439
905.273438	-70.199669
906.250000	-70.341370
907.226562	-70.565094
908.203125	-70.919861
909.179688	-70.616325
910.156250	-70.291359
911.132812	-70.819153
912.109375	-71.725952
913.085938	-71.323364
914.062500	-71.036911
915.039062	-72.029480
916.015625	-71.467575
916.992188	-70.885506
917.968750	-71.758720
918.945312	-72.313988
919.921875	-73.013931
920.898438	-71.529335
921.875000	-71.666092
922.851562	-72.229424
923.828125	-71.660736
924.804688	-71.605171
925.781250	-70.978615
926.757812	-70.495842
927.734375	-71.524948
928.710938	-71.789413
929.687500	-71.164848
930.664062	-71.005554
931.640625	-70.919067
932.617188	-71.167435
933.593750	-72.603149
934.570312	-72.073006
935.546875	-70.597801
936.523438	-70.806892
937.500000	-70.579041
938.476562	-70.454208
939.453125	-70.740402
940.429688	-70.770660
941.406250	-71.534103
942.382812	-71.656555
943.359375	-71.836067
944.335938	-71.412476
945.312500	-71.350700
946.289062	-71.281120
947.265625	-71.207802
948.242188	-70.895424
949.218750	-70.382149
950.195312	-70.146683
951.171875	-70.873451
952.148438	-71.475739
953.125000	-72.157104
954.101562	-71.563972
955.078125	-70.578362
956.054688	-70.082909
957.031250	-70.981316
958.007812	-71.400833
958.984375	-70.569038
959.960938	-71.137161
960.937500	-70.877777
961.914062	-71.463371
962.890625	-70.547424
963.867188	-70.414719
964.843750	-70.095848
965.820312	-69.198837
966.796875	-69.189262
967.773438	-69.794067
968.750000	-70.250870
969.726562	-69.750206
970.703125	-69.463219
971.679688	-69.458855
972.656250	-70.017029
973.632812	-69.547211
974.609375	-69.456635
975.585938	-70.048340
976.562500	-68.993187
977.539062	-69.327797
978.515625	-69.940269
979.492188	-69.926514
980.468750	-69.915459
981.445312	-69.867378
982.421875	-70.413635
983.398438	-70.093773
984.375000	-69.905006
985.351562	-68.788940
986.328125	-68.242226
987.304688	-68.195152
988.281250	-68.213829
989.257812	-69.147583
990.234375	-69.591858
991.210938	-68.972870
992.187500	-67.948349
993.164062	-68.286598
994.140625	-67.920128
995.117188	-67.495117
996.093750	-67.590508
997.070312	-68.259567
998.046875	-68.099930
999.023438	-68.265007
1000.000000	-68.368935
1000.976562	-68.311409
1001.953125	-67.290382
1002.929688	-67.307945
1003.906250	-66.710442
1004.882812	-67.140251
1005.859375	-67.042648
1006.835938	-67.037682
1007.812500	-66.864449
1008.789062	-66.617271
1009.765625	-65.859993
1010.742188	-65.567337
1011.718750	-66.033203
1012.695312	-65.983109
1013.671875	-66.017715
1014.648438	-65.777023
1015.625000	-65.384430
1016.601562	-65.134537
1017.578125	-64.421532
1018.554688	-64.480659
1019.531250	-65.270370
1020.507812	-65.663437
1021.484375	-64.837341
1022.460938	-64.743439
1023.437500	-64.316689
1024.414062	-63.982849
1025.390625	-64.309280
1026.367188	-63.613403
1027.343750	-63.060966
1028.320312	-63.491951
1029.296875	-62.950062
1030.273438	-62.943214
1031.250000	-63.119663
1032.226562	-63.295349
1033.203125	-63.080517
1034.179688	-63.233070
1035.156250	-62.487823
1036.132812	-60.955116
1037.109375	-61.101536
1038.085938	-61.733654
1039.062500	-60.998867
1040.039062	-60.802708
1041.015625	-60.255638
1041.992188	-59.793674
1042.968750	-60.083233
1043.945312	-60.373611
1044.921875	-59.907665
1045.898438	-59.027977
1046.875000	-58.908234
1047.851562	-58.607738
1048.828125	-58.053295
1049.804688	-58.498695
1050.781250	-58.080757
1051.757812	-57.366795
1052.734375	-57.243526
1053.710938	-57.206142
1054.687500	-58.363422
1055.664062	-56.672058
1056.640625	-56.515766
1057.617188	-57.496929
1058.593750	-57.140518
1059.570312	-56.158813
1060.546875	-55.751427
1061.523438	-57.115871
1062.500000	-57.569096
1063.476562	-57.254112
1064.453125	-56.557522
1065.429688	-56.297810
1066.406250	-57.195713
1067.382812	-57.454819
1068.359375	-56.440548
1069.335938	-56.939438
1070.312500	-57.681763
1071.289062	-58.269608
1072.265625	-57.198467
1073.242188	-57.906254
1074.218750	-58.304642
1075.195312	-58.348557
1076.171875	-58.420555
1077.148438	-58.699413
1078.125000	-59.893311
1079.101562	-59.526199
1080.078125	-59.666248
1081.054688	-59.833401
1082.031250	-59.092834
1083.007812	-60.017834
1083.984375	-60.679127
1084.960938	-61.009762
1085.937500	-61.217243
1086.914062	-61.584274
1087.890625	-61.310417
1088.867188	-61.395977
1089.843750	-61.615471
1090.820312	-61.212151
1091.796875	-61.823116
1092.773438	-61.955254
1093.750000	-62.267498
1094.726562	-62.427963
1095.703125	-62.691010
1096.679688	-62.568504
1097.656250	-62.907215
1098.632812	-63.187012
1099.609375	-63.499149
1100.585938	-63.723278
1101.562500	-62.831619
1102.539062	-63.113861
1103.515625	-63.131950
1104.492188	-64.451530
1105.468750	-65.242004
1106.445312	-63.852066
1107.421875	-63.683037
1108.398438	-64.539398
1109.375000	-64.320152
1110.351562	-63.913231
1111.328125	-64.463943
1112.304688	-65.563484
1113.281250	-66.052780
1114.257812	-66.384811
1115.234375	-65.372543
1116.210938	-65.679047
1117.187500	-65.861000
1118.164062	-66.098839
1119.140625	-65.794243
1120.117188	-66.008286
1121.093750	-65.785408
1122.070312	-66.611298
1123.046875	-66.397034
1124.023438	-65.511696
1125.000000	-65.683868
1125.976562	-65.914124
1126.953125	-66.593788
1127.929688	-66.711769
1128.906250	-66.639908
1129.882812	-67.031738
1130.859375	-66.797997
1131.835938	-66.764763
1132.812500	-66.946266
1133.789062	-67.066795
1134.765625	-67.342224
1135.742188	-67.289665
1136.718750	-67.476173
1137.695312	-67.736320
1138.671875	-67.266312
1139.648438	-67.718163
1140.625000	-67.624931
1141.601562	-67.533844
1142.578125	-67.716087
1143.554688	-67.912628
1144.531250	-67.602875
1145.507812	-68.096550
1146.484375	-68.167404
1147.460938	-67.835976
1148.437500	-67.993568
1149.414062	-68.384407
1150.390625	-69.364876
1151.367188	-69.054260
1152.343750	-69.055305
1153.320312	-68.932045
1154.296875	-69.270531
1155.273438	-69.451721
1156.250000	-69.160652
1157.226562	-69.286674
1158.203125	-68.743980
1159.179688	-68.347824
1160.156250	-68.657150
1161.132812	-69.815613
1162.109375	-69.630905
1163.085938	-70.232040
1164.062500	-70.038765
1165.039062	-69.499168
1166.015625	-69.577377
1166.992188	-69.646416
1167.968750	-69.034279
1168.945312	-68.726295
1169.921875	-69.206406
1170.898438	-69.923981
1171.875000	-69.604721
1172.851562	-70.201736
1173.828125	-70.932213
1174.804688	-69.913971
1175.781250	-70.580238
1176.757812	-70.874146
1177.734375	-70.840660
1178.710938	-70.223366
1179.687500	-69.587425
1180.664062	-69.964935
1181.640625	-70.013741
1182.617188	-69.289833
1183.593750	-70.667854
1184.570312	-70.709167
1185.546875	-69.698738
1186.523438	-69.988731
1187.500000	-70.648560
1188.476562	-70.643562
1189.453125	-70.702812
1190.429688	-70.250557
1191.406250	-70.524651
1192.382812	-70.079933
1193.359375	-69.752533
1194.335938	-70.077835
1195.312500	-70.238441
1196.289062	-69.795906
1197.265625	-69.227203
1198.242188	-70.774559
1199.218750	-70.992096
1200.195312	-70.704124
1201.171875	-71.031342
1202.148438	-71.534996
1203.125000	-71.217842
1204.101562	-70.685226
1205.078125	-70.240837
1206.054688	-69.682755
1207.031250	-70.092186
1208.007812	-70.885857
1208.984375	-69.978905
1209.960938	-69.747459
1210.937500	-70.900314
1211.914062	-70.600700
1212.890625	-70.606224
1213.867188	-70.025482
1214.843750	-69.941887
1215.820312	-69.377571
1216.796875	-70.086937
1217.773438	-70.303314
1218.750000	-70.422501
1219.726562	-70.739807
